,0
ground_lightsource,0.3583229954407263
ground_container,-0.7896388037013548
support,-0.6488614742386294
ground_verticality,0.5485869874150177
size_ratio,-0.18367268154802752
shortest_distance,-0.0463868927490272
contact_proportion,-0.41107374692243326
above_proportion,-1.1661095463004654
below_proportion,0.3370806584953209
bbox_overlap_proportion,2.2429284052623473
horizontal_distance,0.17761205024610105
f_covers_g,0.12879812275077274
g_covers_f,0.5482605731528818
figure_lightsource,-0.1216673673887032
figure_container,1.1168471407153322
location_control,-0.4996654274569905
