,0
ground_lightsource,-0.33783558772107736
ground_container,-0.052705179665423915
support,0.3851399847445689
ground_verticality,-0.3887094544368126
size_ratio,-0.2051639091066849
shortest_distance,-0.12128897000461868
contact_proportion,0.04813447545130839
above_proportion,1.744275099174742
below_proportion,-0.9456633432247823
bbox_overlap_proportion,-0.6157091862347654
horizontal_distance,0.04176633756420377
f_covers_g,-0.15863601055937956
g_covers_f,0.8779206273801147
figure_lightsource,-0.1216673673887032
figure_container,-0.8142936307112862
location_control,0.127457361163413
