,0
ground_lightsource,0.05706399348454347
ground_container,-0.9150121783056524
support,-0.9536719438083965
ground_verticality,1.2715374991942163
size_ratio,-0.18431960146438434
shortest_distance,0.785465021691469
contact_proportion,-0.7728149012754928
above_proportion,-1.391769800160227
below_proportion,0.9848674283229497
bbox_overlap_proportion,1.1244155808165044
horizontal_distance,0.8657122296274531
f_covers_g,-0.010277614871536389
g_covers_f,-0.11625824030864618
figure_lightsource,-0.1216673673887032
figure_container,1.1998627051082538
location_control,-0.8745158735386219
