,0
ground_lightsource,0.4434653093927436
ground_container,-0.01827669308049927
support,1.676276385549513
ground_verticality,0.19854948680879725
size_ratio,-0.21473871917683274
shortest_distance,-0.6609370246777191
contact_proportion,1.4951384297311463
above_proportion,0.738533621921918
below_proportion,-0.8277779598963304
bbox_overlap_proportion,0.5760009898752764
horizontal_distance,-0.4748342103662295
f_covers_g,-0.33919772097272705
g_covers_f,1.055630821139819
figure_lightsource,-0.1216673673887032
figure_container,-0.4580496090126398
location_control,1.2398354553208422
