,scene,figure,ground,Baseline Model,Neural Net Classification,Supervised Distinct Model,OSF Sense Model
30,compsva15,balloon,book,0.729955885437112,0.5277565121650696,0.09603592447666644,0.09720051075894544
31,compsva15,balloon,table,0.6745906320025039,0.5817497372627258,0.09612556841712773,0.1037302188864245
32,compsva15,balloon,pear,0.6395921827107116,0.2103030979633332,0.0957890595140142,0.09066723367881448
33,compsva15,book,balloon,0.2843151167129201,-0.06571993976831436,0.006452064008218229,0.042370946377648426
34,compsva15,book,table,0.431843948399327,0.012755513191223145,0.07719471537971942,0.07143133882746096
35,compsva15,book,pear,0.27733466814245555,0.18378740549087524,0.006643468265296693,0.04067587186320455
36,compsva15,table,balloon,0.2750779144380163,0.009550005197525023,0.006530182202765591,0.040777359261804834
37,compsva15,table,book,0.2851533956161275,0.05813670158386231,0.006560240142347411,0.040884626452331034
38,compsva15,table,pear,0.27523754171513015,0.12406003475189208,0.006631162127711932,0.040384381423881566
39,compsva15,pear,balloon,0.27371331268635846,-0.02993762493133545,0.006109434013811903,0.040715370263104685
40,compsva15,pear,book,0.47701944554908693,0.2289376258850097,0.07801195069048983,0.07908305975011602
41,compsva15,pear,table,0.46112349585530366,0.11407470703125,0.08018280415227988,0.07785570998461777
42,compsva23,balloon,box,0.7530948802223236,0.7326916456222534,0.09568119691628604,0.11826121057680795
43,compsva23,balloon,book,0.7297950349028587,0.5268236994743347,0.09603422218503084,0.0971879997719312
44,compsva23,balloon,table,0.6745894417659128,0.5817471742630005,0.09612555199400692,0.10373021192050667
45,compsva23,box,balloon,0.28677272927903874,-0.09877357631921768,0.006506442716353864,0.04244992094770983
46,compsva23,box,book,0.4566315333862182,0.07444256544113159,0.07327771989162324,0.07073843552856507
47,compsva23,box,table,0.45906236940147116,0.16138207912445068,0.07806260044136114,0.07637599630219273
48,compsva23,book,balloon,0.2843088132499022,-0.0652373656630516,0.006451533168475079,0.04237079043174592
49,compsva23,book,box,0.2934007045365702,0.04687811434268952,0.007452024340787328,0.0572523245780513
50,compsva23,book,table,0.4202668552257658,0.0040784329175949105,0.07493477239942092,0.06901178844897889
51,compsva23,table,balloon,0.27507778446749787,0.009547650814056395,0.006530181551371204,0.04077732673755236
52,compsva23,table,box,0.27675109998130837,0.11051756143569946,0.006626696077188399,0.06617776987512247
53,compsva23,table,book,0.28515416126631316,0.058003216981887824,0.0065601522769047895,0.04088477695961408
54,compsva24,picture,bin,0.4856546250860233,0.14086604118347168,0.20575351941898665,0.09193680193770046
55,compsva24,picture,table,0.26189680563716117,-0.011197537183761595,0.007941602022032335,0.04179459018296821
56,compsva24,bin,picture,0.2745636221056462,0.2896230816841125,0.007958980978330405,0.04133347660867856
57,compsva24,bin,table,0.24172633290638146,-0.024172663688659668,0.007456487927520574,0.041131991895321074
58,compsva24,table,picture,0.5870646583208243,0.5448183417320251,0.07934750038704641,0.07872287611907391
59,compsva24,table,bin,0.5729247440688578,0.6472061276435852,0.2943471536116535,0.16493400885568812
60,compsva25,picture,bin,0.4807351341761891,0.0692884773015976,0.21138002254541788,0.09862997616953936
61,compsva25,picture,table,0.29575906512328387,-0.01664634793996811,0.006775699843289678,0.04246145269321087
62,compsva25,bin,picture,0.2920094449351522,0.106451615691185,0.008194705263552458,0.04115133695177759
63,compsva25,bin,table,0.3002464853909143,-0.017148703336715698,0.006582837371563841,0.04235856012816497
64,compsva25,table,picture,0.5870135964433059,0.3021399676799774,0.0793986140580064,0.07819602268678387
65,compsva25,table,bin,0.5879328823453261,0.2590927183628082,0.07993216043890293,0.11272952225097513
66,compsva34,balloon,bin,0.729735821256019,0.594753623008728,0.09401867137400437,0.12147861725710375
67,compsva34,balloon,table,0.6890066233011374,0.6556448340415955,0.0963434182701287,0.1038824562693522
68,compsva34,bin,balloon,0.28457167360251645,0.02721820771694184,0.006580399370433782,0.04272569662109689
69,compsva34,bin,table,0.2360476474987693,0.002627834677696228,0.0074462014843555205,0.04087145132740437
70,compsva34,table,balloon,0.27908190848192893,-0.00296744704246521,0.006517650734974039,0.04083541906394822
71,compsva34,table,bin,0.5684336714017513,0.7561002969741821,0.3038184002354548,0.16538702772623665
72,compsvi12,pencil,cup,0.34649653264035996,-0.00457991659641266,0.05612847547582014,0.05649732824715509
73,compsvi12,pencil,table,0.4729546906437826,0.09011280536651613,0.07971506620386315,0.07951053811389733
74,compsvi12,pencil,cube,0.5741347252478862,0.2574909329414368,0.0830583612616332,0.07987580207536976
75,compsvi12,cup,pencil,0.2962027904919732,0.059103727340698235,0.0068999450485955,0.04268366201463089
76,compsvi12,cup,table,0.46610530635004166,0.15600234270095825,0.07828208195066494,0.0784255213247606
77,compsvi12,cup,cube,0.4839774969539296,0.15858781337738034,0.06474711018910563,0.06469001165231793
78,compsvi12,table,pencil,0.27511668606528056,0.15414351224899292,0.006643482191754351,0.040340852047915474
79,compsvi12,table,cup,0.2749415651583813,0.18861594796180725,0.0066554985904576005,0.06560829264665707
80,compsvi12,table,cube,0.27494042796278556,0.17008161544799805,0.006650745969418429,0.040335099914803635
81,compsvi12,cube,pencil,0.2868514834119965,0.0048288404941558855,0.0062087536039411705,0.04143422928246328
82,compsvi12,cube,cup,0.26037148426111884,-0.02763722091913224,0.00864629558306652,0.048348228317320364
83,compsvi12,cube,table,0.445368317248318,0.13571074604988098,0.07763874793409495,0.07488916327164376
84,compsvi13,table,pencil (1),0.2749292477943893,0.16219118237495422,0.006653224664062899,0.040367396914315366
85,compsvi13,table,pencil,0.2841767154911306,0.0942102074623108,0.006567982440899685,0.040577605625746534
86,compsvi13,table,mug,0.28408529118739145,0.10668444633483888,0.006576885419618351,0.06997065498261197
87,compsvi13,pencil (1),table,0.45734177208715654,0.10143916308879852,0.07873768744349623,0.07715825334628125
88,compsvi13,pencil (1),pencil,0.5187194009037401,0.02978120744228363,0.06975175909879143,0.06997967135391757
89,compsvi13,pencil (1),mug,0.3455716235805693,-0.0674247294664383,0.056368821268979526,0.05159045655028259
90,compsvi13,pencil,table,0.44663693314431324,0.13655030727386475,0.07726630303642723,0.07536227856009035
91,compsvi13,pencil,pencil (1),0.3057369257699488,-0.016640760004520416,0.0065844631570273,0.04234291296041919
92,compsvi13,pencil,mug,0.2679148293053738,-0.010297074913978577,0.006933663888286868,0.051021797726222166
93,compsvi13,mug,table,0.4551938792362349,0.16780421137809753,0.0779781368336622,0.0764760845536376
94,compsvi13,mug,pencil (1),0.2820920051100308,0.02251905202865601,0.006215667959664469,0.04201372316011751
95,compsvi13,mug,pencil,0.4650991363474656,0.1597229242324829,0.006090276496749509,0.06221687731247405
96,compsvi14,bowl,ball,0.2962664581656752,0.1932639181613922,0.006173237945414453,0.041765610840768436
97,compsvi14,bowl,table,0.4561468992572317,0.1542471945285797,0.07759389765931125,0.07672212935510411
98,compsvi14,bowl,pencil,0.28837010092060167,0.01428745687007904,0.006603540284090479,0.04263556324661708
99,compsvi14,ball,bowl,0.2811181308121125,-0.11325065791606904,0.009122885423940418,0.04296520647022705
100,compsvi14,ball,table,0.461208798132315,0.11887389421463013,0.07806369481345338,0.07782020240346676
101,compsvi14,ball,pencil,0.2918492119383479,-0.034737177193164825,0.006769157889772653,0.043188952295799214
102,compsvi14,table,bowl,0.28426092199714176,0.1126638650894165,0.0065756995755685,0.06998985394948189
103,compsvi14,table,ball,0.2936972048428632,0.05300338566303253,0.00646785161456164,0.040821964422952266
104,compsvi14,table,pencil,0.2754676120806123,0.14237120747566226,0.0066391332325072714,0.04043391538877486
105,compsvi14,pencil,bowl,0.4309354274699794,0.053683027625083916,0.0662104586549543,0.08013777256791986
106,compsvi14,pencil,ball,0.30763852380487683,0.004312291741371155,0.006512396029042375,0.04199100110850984
107,compsvi14,pencil,table,0.45110458861865416,0.058305829763412476,0.07783772546347897,0.07577132110999077
108,compsvi14a,bowl,cube,0.29587897630460247,0.08551880717277527,0.006441546283210567,0.04155920133229395
109,compsvi14a,bowl,table,0.4551982254528597,0.15335246920585632,0.07772288030158342,0.0765913993073114
110,compsvi14a,bowl,pear,0.29577351259060225,0.07756286859512329,0.006913334864864048,0.04231493802511027
111,compsvi14a,cube,bowl,0.3262425653699783,-0.04673055559396744,0.05289657393453908,0.0472335907424205
112,compsvi14a,cube,table,0.4536027268216779,0.08622992038726808,0.07786320212762891,0.07646685189191638
113,compsvi14a,cube,pear,0.2929727328929929,0.17153483629226685,0.00761775385972073,0.04235579514243568
114,compsvi14a,table,bowl,0.2842473132718133,0.11602917313575745,0.006576762308108345,0.06998017808820428
115,compsvi14a,table,cube,0.27503146988849175,0.15501359105110168,0.006646497650089678,0.04033640383522071
116,compsvi14a,table,pear,0.27511601849656536,0.16141727566719055,0.006649546310149477,0.040376878043380485
117,compsvi14a,pear,bowl,0.4550654145007711,0.07906703650951385,0.0742740482089122,0.06968661842136845
118,compsvi14a,pear,cube,0.30355034772123424,0.03429396450519562,0.006306765113632114,0.04308216451438313
119,compsvi14a,pear,table,0.45221872787498085,0.06325821578502655,0.07791547448206625,0.0760784904794676
120,compsvi15,jar,pencil,0.28424980175624526,0.10896492004394533,0.006173218443131283,0.041024072102040184
121,compsvi15,jar,table,0.41127162705971326,0.014189139008522034,0.07020503909778357,0.0663809133811099
122,compsvi15,jar,box,0.29912273895701186,0.09400367736816406,0.007059720695961958,0.06149125133600052
123,compsvi15,jar,pear,0.30390818760741095,-0.03319138288497925,0.006071227585486889,0.04147384482443745
124,compsvi15,pencil,jar,0.5382818505511792,0.4578716158866882,0.08783099172640532,0.07716512871447068
125,compsvi15,pencil,table,0.4550505831578998,0.02258621156215668,0.07875194090449256,0.07670028028409663
126,compsvi15,pencil,box,0.27665914572571204,0.2209227979183197,0.00845777275133463,0.051158313697449886
127,compsvi15,pencil,pear,0.3038516242354655,0.015606090426445009,0.006063788465387922,0.041471661820032264
128,compsvi15,table,jar,0.2843404303034469,0.0900781750679016,0.006571736854918717,0.07008735781487631
129,compsvi15,table,pencil,0.2752404756873833,0.0984107255935669,0.006613756107631586,0.04037734261706808
130,compsvi15,table,box,0.2856275831273269,0.04049614071846008,0.006551531495163818,0.0704595448393621
131,compsvi15,table,pear,0.2944192682170903,-0.08848898112773895,0.006431552863594057,0.04097289121116812
132,compsvi15,box,jar,0.3235550426926298,-0.00770816206932068,0.006098098621016759,0.06940109512889919
133,compsvi15,box,pencil,0.2975201072409931,0.025315716862678528,0.0060848951291137,0.04275784536050878
134,compsvi15,box,table,0.4606310747203538,0.09709805250167848,0.07810170564982417,0.07635196063009482
135,compsvi15,box,pear,0.3137733339587078,0.017283499240875244,0.0061970006707549935,0.044140399258756194
136,compsvi15,pear,jar,0.42473196164356986,-0.07524418085813522,0.0058407107236615385,0.08105848083430922
137,compsvi15,pear,pencil,0.39428856494116465,-0.10578854382038116,0.005882060375118498,0.0564881338305793
138,compsvi15,pear,table,0.4530503959688691,0.18913602828979487,0.07765671116253395,0.07627520647291845
139,compsvi15,pear,box,0.18887423561785632,-0.06553975492715836,0.011248323500824924,0.02657500287837991
140,compsvi16,table,bowl,0.2840921397300611,0.12684616446495056,0.0065804570859671705,0.06990854909063282
141,compsvi16,table,pear,0.29340593017839317,0.06742681562900542,0.006475557045797065,0.04082292604410417
142,compsvi16,table,pencil,0.2751042221821258,0.1683061122894287,0.006648480352778406,0.04035010681558847
143,compsvi16,bowl,table,0.45045389964114185,0.14185154438018802,0.07733401659387024,0.0758129330340969
144,compsvi16,bowl,pear,0.3065930879146277,0.07046151161193848,0.006182948367386978,0.041569467419791464
145,compsvi16,bowl,pencil,0.2988711543528009,0.03937409818172455,0.006740495519785287,0.04236705760578994
146,compsvi16,pear,table,0.46068120565498233,0.16143685579299927,0.07802166895332767,0.07779125770368875
147,compsvi16,pear,bowl,0.4079275292766873,-0.02850512415170669,0.006132868051904383,0.07932671427341685
148,compsvi16,pear,pencil,0.30287763832219544,0.025284647941589355,0.006078174103544083,0.0416111384526903
149,compsvi16,pencil,table,0.45518289094073755,0.07181183993816376,0.07773774899716243,0.07655837538368786
150,compsvi16,pencil,bowl,0.368422221066612,-0.02727854996919632,0.05756669871332418,0.0632237631203627
151,compsvi16,pencil,pear,0.31598999286943763,0.015438884496688845,0.006045117748957476,0.0431891939156702
152,compsvi23,table,box,0.5575505006055329,0.8067851066589355,0.29801710844548635,0.1532201997773051
153,compsvi23,table,box (1),0.5691527511788762,0.6866364479064941,0.3053293869152461,0.16752943304561704
154,compsvi23,box,table,0.2003506771201912,-0.2044483423233032,0.007908044768181362,0.035521431289318006
155,compsvi23,box,box (1),0.528176266167969,-0.08650165796279907,0.07501272446037212,0.08729090024989455
156,compsvi23,box (1),table,0.2356372521883397,-0.0069095194339752215,0.0074491415535809565,0.040740127296287364
157,compsvi23,box (1),box,0.28428142445786575,-0.08902989327907562,0.006097688150715694,0.0551414764525972
158,compsvi24,cup,table,0.4424769216880174,0.128657728433609,0.07689813055259899,0.07452157063587704
159,compsvi24,cup,cube,0.4805688160912868,0.1569039523601532,0.006076139245336147,0.06408427115829651
160,compsvi24,cup,pencil,0.28634869831623533,-0.016555793583393097,0.006657835967654071,0.0428223697369735
161,compsvi24,table,cup,0.2749427386200789,0.1915828287601471,0.006655005613514006,0.06559924968399063
162,compsvi24,table,cube,0.2839929804489528,0.11008594930171968,0.006574591223070512,0.04056212080270257
163,compsvi24,table,pencil,0.2754076850691551,0.15401679277420044,0.00662006389351612,0.040413205462526164
164,compsvi24,cube,cup,0.2755196566699936,0.0332748144865036,0.007758386265625505,0.05288190905436434
165,compsvi24,cube,table,0.42285858378917546,0.05886131525039672,0.07209771286507644,0.06947852597873354
166,compsvi24,cube,pencil,0.27783044311346367,-0.002780064940452576,0.0062229532799310365,0.04139685514811767
167,compsvi24,pencil,cup,0.41728665026061407,-0.01144041121006012,0.06570614860022861,0.08429818638809118
168,compsvi24,pencil,table,0.45409608812464825,-0.030394926667213436,0.07813424376600395,0.07618660416217904
169,compsvi24,pencil,cube,0.683799699982784,0.4507293105125427,0.0961599350729826,0.09175488145812837
170,compsvi24a,pear,cup,0.4195424121239463,-0.004154428839683533,0.19467528608245768,0.08736598949311619
171,compsvi24a,pear,table,0.4462219993527732,-0.01308828592300415,0.07776149458789508,0.0748526116886971
172,compsvi24a,pear,cube,0.6809094199264139,0.880107581615448,0.3049473301738745,0.0928504534732282
173,compsvi24a,cup,pear,0.28378036041368065,0.016014859080314636,0.007936401117058123,0.04237812768432569
174,compsvi24a,cup,table,0.44242009218636597,0.12849050760269165,0.07689101593023351,0.07451215187032235
175,compsvi24a,cup,cube,0.49336181310780325,0.21620535850524905,0.06572041245955823,0.06545181179894187
176,compsvi24a,table,pear,0.27566466574023984,0.14178147912025452,0.006629634743891183,0.04047499905546549
177,compsvi24a,table,cup,0.2749721822680869,0.19227510690689087,0.006653783763401614,0.06560167942837956
178,compsvi24a,table,cube,0.27491156018871893,0.16350093483924866,0.006650663272749493,0.04032084761561328
179,compsvi24a,cube,pear,0.27160984492095014,0.08205899596214294,0.00663392371650085,0.04198589890602116
180,compsvi24a,cube,cup,0.24425641009769433,-0.02173972874879837,0.009404007167945228,0.04220992220517675
181,compsvi24a,cube,table,0.4536209182973781,0.16920271515846252,0.07773669540097009,0.07652464894199898
182,compsvi25,jar,pencil,0.2842271570382565,0.10847072303295137,0.006175663484785333,0.04102936034127342
183,compsvi25,jar,table,0.40588340746545853,-0.00826863944530487,0.06975646513605545,0.06555218890707475
184,compsvi25,jar,box,0.2984987306130907,0.09268824756145476,0.007113182461739654,0.061293788058721876
185,compsvi25,jar,pencil (1),0.3371230800276319,-0.08252854645252228,0.006020375655172813,0.04697629915037755
186,compsvi25,pencil,jar,0.40116533039002183,0.10235992074012756,0.06831214106657754,0.06137848711789981
187,compsvi25,pencil,table,0.4581244849396381,0.03917418420314789,0.07894616000570615,0.07720304059707772
188,compsvi25,pencil,box,0.26934641397183684,-0.003976061940193175,0.00838604096044116,0.04989142389655734
189,compsvi25,pencil,pencil (1),0.45360584298866863,-0.1561816930770874,0.07867377550099491,0.07130605323346861
190,compsvi25,table,jar,0.2843393293919461,0.09008382260799408,0.00657194113910041,0.07008820497599125
191,compsvi25,table,pencil,0.27524103584633774,0.09921574592590332,0.006613966561925322,0.04037725146150892
192,compsvi25,table,box,0.27643680213924954,0.1150057017803192,0.006628976533104263,0.06614399081601803
193,compsvi25,table,pencil (1),0.27557021142585486,0.03209073841571808,0.006596701930661307,0.04045803694933818
194,compsvi25,box,jar,0.32382605237988565,0.0016822665929794312,0.0061019377357679145,0.06970871146383446
195,compsvi25,box,pencil,0.2975590143180588,0.024711757898330692,0.006085482532562624,0.04276782151682331
196,compsvi25,box,table,0.45008036830463366,0.04183638095855713,0.07795790279501252,0.07495458750061945
197,compsvi25,box,pencil (1),0.3224802670358257,0.007955074310302734,0.006192657227466818,0.04384062729562991
198,compsvi25,pencil (1),jar,0.25167297342068556,-0.25131869316101074,0.006021481992587982,0.04870785279866825
199,compsvi25,pencil (1),pencil,0.23806886115802195,0.10417896509170532,0.006093614455330473,0.03663762218903235
200,compsvi25,pencil (1),table,0.45151581373178734,0.0494723916053772,0.07779902621821629,0.07585311892548405
201,compsvi25,pencil (1),box,0.24621588373614123,-0.021392062306404117,0.006710240535500663,0.047273379345342224
202,compsvi26,cup,table,0.44246957118355584,0.12873569130897522,0.07689595848578258,0.07452025888195964
203,compsvi26,cup,cube,0.4806816027257136,0.14491376280784607,0.006058064790413307,0.06413600431994951
204,compsvi26,cup,pencil,0.5854662925992417,0.17903369665145874,0.08486739250994134,0.08119004481710504
205,compsvi26,table,cup,0.2839495527153854,0.13142403960227966,0.006580365434960569,0.06983616019137358
206,compsvi26,table,cube,0.28400533163840397,0.1081286370754242,0.006574190472741376,0.04056210649882831
207,compsvi26,table,pencil,0.2843695238069636,0.08966091275215149,0.006571672808787495,0.040693737902804464
208,compsvi26,cube,cup,0.2784722645489623,0.02321986854076385,0.007761015950791293,0.05360316919501576
209,compsvi26,cube,table,0.42377735062532834,0.06431879103183746,0.07212564599214426,0.06963634029780852
210,compsvi26,cube,pencil,0.5502029634409188,0.052165940403938287,0.0793152821142481,0.07644695695902122
211,compsvi26,pencil,cup,0.3023263557092601,-0.007446631789207458,0.006082142874922635,0.06188823711034504
212,compsvi26,pencil,table,0.3559686893737665,0.04120546579360962,0.06670284517034576,0.056150197546788884
213,compsvi26,pencil,cube,0.3038130593995151,-0.036965787410736084,0.006075475077830231,0.04146318791118564
214,compsvi26a,lamp,pencil,0.591423870456278,0.6148038506507874,0.07965675881554261,0.07966306332656514
215,compsvi26a,lamp,bowl,0.5171662135362595,-0.006114795804023743,0.07440972661171838,0.08958599252973536
216,compsvi26a,lamp,table,0.45799125362120346,0.2112828493118286,0.07714968957318823,0.07706969929796566
217,compsvi26a,pencil,lamp,0.2642264169186685,-0.0352804958820343,0.008211679202095045,0.0418309016874335
218,compsvi26a,pencil,bowl,0.30305847932397384,0.0027406662702560425,0.006075808510522511,0.06175605698133019
219,compsvi26a,pencil,table,0.4445956248739861,0.15142393112182614,0.0773929718876411,0.07493542406907802
220,compsvi26a,bowl,lamp,0.30290817895347233,0.021942034363746643,0.0060637822891322106,0.04143830152595687
221,compsvi26a,bowl,pencil,0.38706547010670994,-0.07853139936923981,0.005917541949662785,0.05399814596260887
222,compsvi26a,bowl,table,0.46329923721330224,0.16937866806983948,0.07819616903382387,0.07790832065365161
223,compsvi26a,table,lamp,0.3035197425745697,-0.13916248083114624,0.006283594270592881,0.041328016138902086
224,compsvi26a,table,pencil,0.2754900151425597,0.042351871728897095,0.0065980209865831715,0.040458995499335015
225,compsvi26a,table,bowl,0.2841750305910516,0.12023159861564635,0.006578372595289978,0.069949942620711
226,compsvi3,table,pencil,0.2841701532906179,0.09453493356704712,0.006568013313946391,0.04057600015570816
227,compsvi3,table,pear,0.28397361364224055,0.08686107397079468,0.00657271529755413,0.040607386751896436
228,compsvi3,table,mug,0.2840739100430916,0.10706648230552672,0.006576963281492077,0.06996576203095259
229,compsvi3,pencil,table,0.4445913451582443,0.12578830122947693,0.07637132476924284,0.07468895176857865
230,compsvi3,pencil,pear,0.30396939201031065,0.0181603878736496,0.006070126754980635,0.04147477712904071
231,compsvi3,pencil,mug,0.26886539605835774,-0.0014618486166000366,0.006912828624540885,0.05135625966457071
232,compsvi3,pear,table,0.46239243551670456,0.17267489433288574,0.07820195471873245,0.0779254890623768
233,compsvi3,pear,pencil,0.4769263160594455,0.038016825914382935,0.06772165815445726,0.06544234097712114
234,compsvi3,pear,mug,0.29768658859063085,-0.021195121109485626,0.006162984843536037,0.061159775115315076
235,compsvi3,mug,table,0.45830415676527103,0.1969659924507141,0.07796829268701852,0.07685721343635682
236,compsvi3,mug,pencil,0.4587048815509613,0.15515166521072388,0.006088610085907785,0.06132422258626356
237,compsvi3,mug,pear,0.36359750808382496,0.0853080153465271,0.006132737388076954,0.04971513126111382
238,compsvi34,table,pencil (1),0.2754075366070753,0.13775205612182614,0.0066298766252966684,0.04041008295208518
239,compsvi34,table,pencil,0.284185040839943,0.09416484832763672,0.006567709736697755,0.040579076921537435
240,compsvi34,table,mug,0.284080550100168,0.1068919450044632,0.006576935986894614,0.06996868475898617
241,compsvi34,pencil (1),table,0.4503278233311313,0.044244185090065,0.07815457593778659,0.07573646248365591
242,compsvi34,pencil (1),pencil,0.7004537166909348,0.4834601283073425,0.09575020825647704,0.09361692751613923
243,compsvi34,pencil (1),mug,0.44517353094376944,0.01000291109085083,0.06976695143473835,0.08004875678508061
244,compsvi34,pencil,table,0.43926323107612436,0.09722717106342316,0.07611581356808379,0.07375949149578251
245,compsvi34,pencil,pencil (1),0.28185726172543274,0.009046629071235657,0.0063280851007788365,0.04192706104435613
246,compsvi34,pencil,mug,0.267977343718046,-0.015128538012504578,0.0069206762101006,0.051198838898159724
247,compsvi34,mug,table,0.4468231361230416,0.11304283142089845,0.07743375625429673,0.0750961800557287
248,compsvi34,mug,pencil (1),0.28709336363496823,0.035278737545013435,0.006620723046758783,0.04264336713406063
249,compsvi34,mug,pencil,0.45888501988683134,0.15286210179328918,0.00610509290119012,0.061409714200586135
250,compsvi36,table,pencil,0.28417015425583575,0.09453505277633667,0.006568013320182004,0.04057600020066042
251,compsvi36,table,pear,0.28397359521711546,0.08686073124408722,0.006572715912457193,0.040607383228474535
252,compsvi36,table,mug,0.28407377266632305,0.1070639044046402,0.006576967756707732,0.06996574757410108
253,compsvi36,pencil,table,0.4445972358999871,0.12582343816757202,0.07637249725171755,0.07468934417242258
254,compsvi36,pencil,pear,0.3039692481669628,0.018164709210395813,0.006070125841055254,0.041474750970528385
255,compsvi36,pencil,mug,0.2688643866753872,-0.0014424771070480347,0.006912823065594063,0.05135612539513147
256,compsvi36,pear,table,0.46252568304396713,0.17354005575180054,0.07827901496531296,0.07798783689427917
257,compsvi36,pear,pencil,0.4769263160594455,0.038016825914382935,0.06772165815445726,0.06544234097712114
258,compsvi36,pear,mug,0.29767679022252497,-0.02114422619342804,0.006161485578059407,0.0611506814814328
259,compsvi36,mug,table,0.4598836934085911,0.20290833711624146,0.0784532492881667,0.07730827693425595
260,compsvi36,mug,pencil,0.45870511430478983,0.15515124797821045,0.006088604988680021,0.061324226401253824
261,compsvi36,mug,pear,0.36356369086352563,0.08527173101902008,0.006132319932882025,0.04971371825853247
262,compsvi45,table,pencil,0.2841798821690948,0.09405641257762908,0.006567871659326429,0.040578124210664805
263,compsvi45,table,cup,0.29364212327321876,0.09644584357738496,0.00647867178743958,0.07466679099848941
264,compsvi45,table,mug,0.2840926919353659,0.1071484237909317,0.006576551763087929,0.06996988372617023
265,compsvi45,pencil,table,0.44045670797308334,0.10410074889659884,0.07619359203434528,0.0739562578318583
266,compsvi45,pencil,cup,0.2787304824406607,-0.0737055242061615,0.007033693962957,0.0527797444961752
267,compsvi45,pencil,mug,0.26864951623471395,-0.008625447750091553,0.0069239280586659725,0.05132547934041557
268,compsvi45,cup,table,0.4449358467753578,0.13183563947677612,0.07635863069432419,0.07453862182911987
269,compsvi45,cup,pencil,0.5490776719557906,0.2524387538433075,0.07286795528534404,0.07276786164264837
270,compsvi45,cup,mug,0.45089902490158046,0.06812570989131927,0.00609166546812154,0.09506784731045427
271,compsvi45,mug,table,0.44469810259840364,0.10025367140769956,0.07729528116918026,0.07474707115365294
272,compsvi45,mug,pencil,0.4541315077834298,0.03622439503669739,0.006101906599302735,0.061187133412426375
273,compsvi45,mug,cup,0.29020403252479904,-0.0577477291226387,0.006826771430579172,0.06137993059795506
274,compsvi46,bowl,ball,0.30711155858251565,0.06525376439094542,0.006149726770618937,0.04160276327641154
275,compsvi46,bowl,table,0.4499504405101605,0.14236858487129211,0.0772047295330441,0.07570589206032766
276,compsvi46,bowl,pencil,0.2889152950854071,0.016932517290115356,0.006631299031465499,0.04264401752371392
