,scene,figure,ground,Baseline Model,Neural Net Classification,Supervised Distinct Model,OSF Sense Model
43,compsva23,balloon,book,0.3057332104350714,0.02775952592492104,0.04493212121087144,0.053613254497629895
44,compsva23,balloon,table,0.2906912160334842,-0.08531340956687927,0.023592505585029958,0.03759305200641882
45,compsva23,box,balloon,0.3746339803916956,0.5988970398902893,0.1666663327302379,0.12033933169903095
46,compsva23,box,book,0.259094469613767,-0.05469703674316406,0.03670021585523474,0.12005902527758967
47,compsva23,box,table,0.24715393072765496,0.021651262417435646,0.02376231607072089,0.12276789972401242
48,compsva23,book,balloon,0.36952717217314335,0.37131667137146,0.1513530358592695,0.0920790852112227
49,compsva23,book,box,0.4081784842367655,0.586933970451355,0.028604764724602112,0.08983128929792779
50,compsva23,book,table,0.20375994819783957,0.06643439829349518,0.02236196782827064,0.03154197000661759
51,compsva23,table,balloon,0.30236448832020885,0.7492290735244751,0.20941126932424428,0.15248451330920051
52,compsva23,table,box,0.3215113274591449,0.705521285533905,0.2019915775824296,0.15827875941224814
53,compsva23,table,book,0.33706650649550207,0.7345360517501831,0.07368519201433332,0.15072772194266698
54,compsva24,picture,bin,0.2601560710225436,0.034649886190891266,0.03605536022436644,0.048325125083082586
55,compsva24,picture,table,0.47810321601228467,0.8737711906433105,0.11068783313208604,0.04782059266885688
56,compsva24,bin,picture,0.2633347843690545,-0.017374403774738312,0.3661496276931279,0.09190144931443764
57,compsva24,bin,table,0.42122263328118914,1.0103751420974731,0.15815976582433933,0.31847171478223896
58,compsva24,table,picture,0.3319809148977281,0.03910587728023529,0.057152572319666126,0.07661521883527482
59,compsva24,table,bin,0.30148157157344885,0.010259553790092468,0.05174313555153921,0.06902480930301393
60,compsva25,picture,bin,0.294281707519464,-0.0022942051291465764,0.04166917865844644,0.05538628992951815
61,compsva25,picture,table,0.5251138541818446,0.5105675458908081,0.07420711736441989,0.05605740779422322
62,compsva25,bin,picture,0.2694241608461184,0.6934751272201538,0.021644553060604758,0.0990210940323082
63,compsva25,bin,table,0.4763667502326142,0.3926969766616821,0.07484982108179515,0.21084445044959574
64,compsva25,table,picture,0.3332190306817476,0.08275648951530458,0.05618824353109522,0.06392542695495844
65,compsva25,table,bin,0.3066276216518265,0.05104865878820418,0.05256774865517943,0.05374650515964649
66,compsva34,balloon,bin,0.2974870249341705,-0.0005838051438331604,0.04080899118486173,0.05427176982692618
67,compsva34,balloon,table,0.30528322180233886,0.02335505373775959,0.024009780804508097,0.03876332978462642
68,compsva34,bin,balloon,0.3497917827650179,0.6047452688217163,0.14999748255464826,0.11545395954842233
69,compsva34,bin,table,0.3941669676648496,0.9876170754432678,0.16748399474438602,0.3039862665926703
70,compsva34,table,balloon,0.32654021278997203,0.6610172986984253,0.2056972652228076,0.15484646732379614
71,compsva34,table,bin,0.3013595849804392,0.03910587728023529,0.05122475408425257,0.06856732310894402
72,compsvi12,pencil,cup,0.2783730578245657,0.15963274240493774,0.0475811818363542,0.0445564801892056
73,compsvi12,pencil,table,0.24794187908493917,-0.03617330640554428,0.023705538368637008,0.030612004733020406
74,compsvi12,pencil,cube,0.277902311263092,-0.12734726071357727,0.04522039637837934,0.04715596087373385
75,compsvi12,cup,pencil,0.579188269228412,1.0763387680053709,0.08482293778537292,0.23352873678922376
76,compsvi12,cup,table,0.24311560663964846,-0.012374281883239746,0.023692966084036243,0.11826795555427383
77,compsvi12,cup,cube,0.3480444532870201,-0.10387028753757477,0.06375607107566866,0.13711870838177204
78,compsvi12,table,pencil,0.2987352691586886,0.7925708293914795,0.1995442291367656,0.15329660379912308
79,compsvi12,table,cup,0.2956684060995498,0.7271919250488281,0.197171090760695,0.14795568896212585
80,compsvi12,table,cube,0.2974840944956847,0.7343161106109619,0.19872638606954973,0.14991982923805033
81,compsvi12,cube,pencil,0.3573514142502665,0.4191850423812866,0.06898926183012348,0.07404130328669498
82,compsvi12,cube,cup,0.2791855326058522,0.2300737053155899,0.04452394357801824,0.05276250373256945
83,compsvi12,cube,table,0.21995856253107232,-0.02215737849473953,0.02256375781750401,0.029924915117573773
84,compsvi13,table,pencil (1),0.30022546379687276,0.7236311435699463,0.19957748653148244,0.14963975340722072
85,compsvi13,table,pencil,0.320628251278285,0.739521324634552,0.06830235406661972,0.14841700888843085
86,compsvi13,table,mug,0.32184564936910187,0.7431263327598572,0.06979844736452788,0.14541067016365136
87,compsvi13,pencil (1),table,0.23912206520734672,-0.032266385853290565,0.023566898182557836,0.0301610619028046
88,compsvi13,pencil (1),pencil,0.35066975848862475,-0.1203783005475998,0.060036942482124135,0.058651868548566785
89,compsvi13,pencil (1),mug,0.2807147428230684,0.05720130354166032,0.05967497365679812,0.042024574067518805
90,compsvi13,pencil,table,0.23208556681152642,-0.03046021610498428,0.023906584920384617,0.02986076204227485
91,compsvi13,pencil,pencil (1),0.48333740315196294,0.26709169149398804,0.08045720312812728,0.06733491524282616
92,compsvi13,pencil,mug,0.46037201073480805,0.031321730464696884,0.05817426348537235,0.051812000604963236
93,compsvi13,mug,table,0.23299752179940914,0.0056737475097179395,0.023306044217326717,0.11285953633320565
94,compsvi13,mug,pencil (1),0.5382465754887813,1.0183038711547852,0.07338546963978032,0.3056564743227117
95,compsvi13,mug,pencil,0.3712375376031353,-0.10469979047775267,0.06785621171301925,0.1463012269192922
96,compsvi14,bowl,ball,0.41573639674685603,0.4552474021911621,0.06993529366297624,0.19750143725009808
97,compsvi14,bowl,table,0.24042818757752146,-0.01710217446088791,0.0240432723172141,0.11922576687079305
98,compsvi14,bowl,pencil,0.38517776821069877,0.571397602558136,0.15392619651696496,0.12621503604147227
99,compsvi14,ball,bowl,0.2888281001735543,0.3327711820602417,0.06592311041268181,0.04641602026950725
100,compsvi14,ball,table,0.25026677796861563,-0.0172305516898632,0.025132028796352138,0.030221656316517114
101,compsvi14,ball,pencil,0.45162462396712383,0.5597140789031982,0.03110152592161072,0.07624984244989291
102,compsvi14,table,bowl,0.32113111635637887,0.7607985734939575,0.06911352067617843,0.14659636903194684
103,compsvi14,table,ball,0.33539179247852074,0.6196303963661194,0.07200629364985422,0.13133863692923864
104,compsvi14,table,pencil,0.30346177119230816,0.7966004014015198,0.20042745350040075,0.1561946091467579
105,compsvi14,pencil,bowl,0.28967842503825475,0.07241258770227432,0.04011593621539067,0.04904925040688947
106,compsvi14,pencil,ball,0.43279303065281377,0.2700464129447937,0.07984838785939187,0.08632345342765571
107,compsvi14,pencil,table,0.23857280495572822,-0.049313277006149285,0.023469804629849333,0.03032624824428569
108,compsvi14a,bowl,cube,0.3983214600242164,0.8276527523994446,0.07740326128043,0.15142515738357418
109,compsvi14a,bowl,table,0.23683044387107705,-0.023514792323112488,0.02356327566584923,0.11719916507305406
110,compsvi14a,bowl,pear,0.4851117089563836,0.9958549737930298,0.08539040175427431,0.1732306067425105
111,compsvi14a,cube,bowl,0.2817853434046695,0.20006221532821647,0.05263659467633376,0.037166109596751866
112,compsvi14a,cube,table,0.23936056883259593,-0.03398120403289795,0.02355305879428161,0.030008100182473088
113,compsvi14a,cube,pear,0.45981276476029637,0.27241483330726624,0.06928733483737276,0.06428493419425876
114,compsvi14a,table,bowl,0.32066297046911096,0.7641869187355042,0.06903265598457656,0.1462218573150938
115,compsvi14a,table,cube,0.29934815916663693,0.7649679780006409,0.1997938754880496,0.15221994544319534
116,compsvi14a,table,pear,0.3001336507585769,0.7638232707977295,0.19931164332972146,0.15184381079828155
117,compsvi14a,pear,bowl,0.28377015423120217,-0.08022215217351912,0.03365539903923003,0.03963633339332004
118,compsvi14a,pear,cube,0.31377336187014976,-0.3395940661430359,0.05215023802681543,0.05446108880751812
119,compsvi14a,pear,table,0.2391696389060516,-0.046528711915016174,0.023499624114939187,0.03018509288395574
120,compsvi15,jar,pencil,0.3338142217191825,0.6795451045036316,0.1811680667958848,0.1095700449499118
121,compsvi15,jar,table,0.21421153368624632,0.14316736161708832,0.0219249740238334,0.09865933961308797
122,compsvi15,jar,box,0.3822809286091341,0.312494695186615,0.0707078556243099,0.1490844641635625
123,compsvi15,jar,pear,0.3308756823918618,-0.12004500627517699,0.06537307449639505,0.12742003917401726
124,compsvi15,pencil,jar,0.22793625966257647,-0.18210655450820928,0.035016664215724816,0.041364783235263734
125,compsvi15,pencil,table,0.24586980977914155,-0.03584591299295425,0.02367570535080417,0.030284801385292187
126,compsvi15,pencil,box,0.3647581835322648,0.2653195261955261,0.057913964292027977,0.05273800194443862
127,compsvi15,pencil,pear,0.3298782288687627,-0.1309254914522171,0.06699334971658709,0.05517936700541685
128,compsvi15,table,jar,0.32650884495555865,0.7305349111557007,0.07114554737680864,0.1468959273170873
129,compsvi15,table,pencil,0.3064686731028363,0.7618624567985535,0.20565619634645704,0.1584899196745052
130,compsvi15,table,box,0.3421054207664234,0.7398828268051147,0.07439717519744919,0.15370310591748768
131,compsvi15,table,pear,0.3510227667855958,0.5350176692008972,0.07468048617975162,0.1342951751734623
132,compsvi15,box,jar,0.3463654528295566,-0.2893785238265991,0.07199033157248952,0.1321691227042047
133,compsvi15,box,pencil,0.337287178468027,0.4568870067596436,0.17228959953448034,0.10970709140750744
134,compsvi15,box,table,0.2349794723479044,0.06777570396661757,0.02306864111774797,0.1109632529885898
135,compsvi15,box,pear,0.4493527781830152,0.6937086582183838,0.07453341283419436,0.2121396862668768
136,compsvi15,pear,jar,0.3140886717827957,-0.16218894720077515,0.05682553858221547,0.05137888236362169
137,compsvi15,pear,pencil,0.34428939395540586,0.327500581741333,0.06306469815598219,0.06443467927201592
138,compsvi15,pear,table,0.2454074700820777,0.03596289828419685,0.02422104380348901,0.030250753497453493
139,compsvi15,pear,box,0.10717530849011567,-0.15543970465660095,0.026742829399903984,0.04336712573708739
140,compsvi16,table,bowl,0.31794644841356295,0.7716070413589478,0.06840810487953562,0.14461409760431496
141,compsvi16,table,pear,0.3357740004447399,0.6143798232078552,0.07328885136242752,0.12932055727459438
142,compsvi16,table,pencil,0.297257283727315,0.7978453636169434,0.1983415539743624,0.15188687283000196
143,compsvi16,bowl,table,0.23326237948901696,-0.03532882779836655,0.023467257764223027,0.1163958204290274
144,compsvi16,bowl,pear,0.3363910294592558,-0.13390465080738068,0.06951657837032607,0.12960282414745705
145,compsvi16,bowl,pencil,0.538818068243348,1.0506976842880251,0.09126063365508504,0.1962055929187006
146,compsvi16,pear,table,0.250642344821692,0.0019109360873699188,0.02522951314839549,0.03021371928804222
147,compsvi16,pear,bowl,0.3193341454816987,0.02616903930902481,0.054730800464186685,0.05145123163028188
148,compsvi16,pear,pencil,0.34315797293218964,-0.06009148061275482,0.06912633003487739,0.05965835366537697
149,compsvi16,pencil,table,0.2383281162350419,-0.044979795813560486,0.023454905071766827,0.030145709420180886
150,compsvi16,pencil,bowl,0.32654906984376286,0.15135285258293152,0.03919676066262031,0.045459344721214066
151,compsvi16,pencil,pear,0.32367912731529697,-0.3743128776550293,0.06547329388746223,0.05458928910817894
152,compsvi23,table,box,0.3063239703636547,0.1275983452796936,0.05259806441653117,0.07605800479426211
153,compsvi23,table,box (1),0.30299173432393695,0.03910587728023529,0.0509929917658304,0.0697860751095437
154,compsvi23,box,table,0.28836923963406585,1.0785288810729978,0.12644150665516984,0.2231934761176426
155,compsvi23,box,box (1),0.2429453604697112,-0.3635556101799011,0.03569602815186418,0.10179419784781696
156,compsvi23,box (1),table,0.39804106306815873,1.0192030668258667,0.16323521837135704,0.3030843570790888
157,compsvi23,box (1),box,0.2842314759982404,0.4853814244270325,0.0453928019653156,0.10359238338872798
158,compsvi24,cup,table,0.22502959684646248,-0.04649984091520309,0.02304409407369328,0.11295437759796872
159,compsvi24,cup,cube,0.3506186962783667,-0.17706376314163208,0.0645951630765152,0.13806381386992664
160,compsvi24,cup,pencil,0.3653154697994505,0.4368388056755066,0.3511289255106303,0.12166261512132133
161,compsvi24,table,cup,0.2953893183658289,0.7064359188079834,0.1969929946993441,0.14747352448324375
162,compsvi24,table,cube,0.31814526482120775,0.7441913485527039,0.06816322400848131,0.14590540096836646
163,compsvi24,table,pencil,0.30038461594446303,0.8410440683364868,0.20125696246637176,0.1584899452513791
164,compsvi24,cube,cup,0.40950182207611635,0.36620837450027466,0.05621687160564403,0.05765866456828767
165,compsvi24,cube,table,0.22391204695351388,0.05470772832632065,0.02295859818827644,0.03108467618586676
166,compsvi24,cube,pencil,0.335470587581247,0.2270381003618241,0.1394712588640157,0.07647919812687952
167,compsvi24,pencil,cup,0.25714953618580466,0.03137015551328659,0.03833547335299197,0.051297914629426636
168,compsvi24,pencil,table,0.23921130027158852,-0.08426268398761749,0.0233081986596624,0.03050711647714925
169,compsvi24,pencil,cube,0.27984528434747385,0.0023794881999492645,0.043876523164598974,0.04777177141721382
170,compsvi24a,pear,cup,0.2727208719998211,-0.009052034467458723,0.03689646852781532,0.05168828715446759
171,compsvi24a,pear,table,0.23637044985924516,-0.07519751787185669,0.02330215998122226,0.030433428259180075
172,compsvi24a,pear,cube,0.2751071822024091,-0.012400660663843157,0.0443560537201413,0.0605845290135239
173,compsvi24a,cup,pear,0.4646375092335629,0.5572232604026794,0.044179958175377405,0.18865827411664912
174,compsvi24a,cup,table,0.22503365703454312,-0.046364352107048035,0.02304484023837392,0.11295779861676275
175,compsvi24a,cup,cube,0.34723928410979793,-0.16875752806663513,0.0649340156734546,0.1335801649714588
176,compsvi24a,table,pear,0.3054908370586752,0.8073087930679321,0.2013912377481009,0.15892183459434772
177,compsvi24a,table,cup,0.29546327539102435,0.6911876201629639,0.1969683451171335,0.1474543234361832
178,compsvi24a,table,cube,0.29793409707533114,0.7613856792449951,0.19918566855618125,0.1506759996719443
179,compsvi24a,cube,pear,0.31881663989089465,-0.017989758402109146,0.3426382516128297,0.059179251464825215
180,compsvi24a,cube,cup,0.23104605814639081,0.15232273936271667,0.038886031037458406,0.0493264405556315
181,compsvi24a,cube,table,0.2344546541696953,-0.021443258970975883,0.023431443527502958,0.02992352109820608
182,compsvi25,jar,pencil,0.33401225112055005,0.6735187172889711,0.18159481380071155,0.10974635677129127
183,compsvi25,jar,table,0.2120711137247122,0.13363662362098694,0.02206454013349324,0.09892811136104576
184,compsvi25,jar,box,0.3816907150944054,0.3349238038063049,0.07018909225750175,0.14938311992992107
185,compsvi25,jar,pencil (1),0.3479207801618957,0.28378725051879883,0.06255342224998799,0.12609347717159086
186,compsvi25,pencil,jar,0.22289552059524623,0.035180266946554184,0.031743283748669554,0.03717550435874173
187,compsvi25,pencil,table,0.24790133697189642,-0.03076919913291931,0.02373773865381818,0.030354169477434717
188,compsvi25,pencil,box,0.3372386994452326,0.28069445490837097,0.05191530612975834,0.05144837204536785
189,compsvi25,pencil,pencil (1),0.23415481957579767,-0.1876770704984665,0.0325092356602172,0.03498954081258431
190,compsvi25,table,jar,0.32653345134028006,0.7317923903465271,0.07114489813900805,0.14692185961979734
191,compsvi25,table,pencil,0.306445350121037,0.7623382210731506,0.2056207836306684,0.15848958998809942
192,compsvi25,table,box,0.31854425586177004,0.7128857374191284,0.2025675564635998,0.1586970122131009
193,compsvi25,table,pencil (1),0.30928657142608695,0.6511602401733398,0.20737345018169,0.1541031790951565
194,compsvi25,box,jar,0.3480498360047594,-0.21115000545978546,0.0725479052951556,0.13258091918280615
195,compsvi25,box,pencil,0.33746640950446466,0.4489362835884094,0.1721426549028567,0.10975615358539112
196,compsvi25,box,table,0.22651205806726704,0.0329863503575325,0.02278814950663234,0.10949011702630976
197,compsvi25,box,pencil (1),0.3912020276061857,0.5460977554321289,0.09002949063031568,0.13402507518575
198,compsvi25,pencil (1),jar,0.260136166920969,-0.04861363023519516,0.0416481048483439,0.04379731604104594
199,compsvi25,pencil (1),pencil,0.27667365433500246,0.5022945404052734,0.125949956605169,0.05680807769186413
200,compsvi25,pencil (1),table,0.24301725544965957,0.020236846059560776,0.023515536987136054,0.030266612315157912
201,compsvi25,pencil (1),box,0.3738350818547927,0.1572907269001007,0.0478095128130844,0.045994761135307365
202,compsvi26,cup,table,0.2250192816068963,-0.04652969539165497,0.023043834069067917,0.11294974510942568
203,compsvi26,cup,cube,0.353270642606282,-0.18259426951408386,0.06479202242168786,0.13925242625733467
204,compsvi26,cup,pencil,0.2869424356110481,-0.09576617181301117,0.046512028159657805,0.11852963154916447
205,compsvi26,table,cup,0.3154911798850493,0.7630361914634705,0.06772777034475343,0.14363497638661946
206,compsvi26,table,cube,0.3184363984768318,0.7446691989898682,0.0681915210401841,0.1461893616587113
207,compsvi26,table,pencil,0.32668826343372603,0.7346616387367249,0.07109686711530165,0.14733141767156654
208,compsvi26,cube,cup,0.4199440669284759,0.4289164543151856,0.05816281688228609,0.0583474331039505
209,compsvi26,cube,table,0.22581268508317098,0.056361667811870575,0.02326337377422852,0.031124643625131305
210,compsvi26,cube,pencil,0.30508993196389156,-0.0660051703453064,0.0493688205690965,0.04922260376859108
211,compsvi26,pencil,cup,0.34622614310280997,0.07093525677919388,0.06888485125311837,0.060095305629233424
212,compsvi26,pencil,table,0.14978065455201695,0.07102859020233154,0.016877146853704082,0.03294343501020566
213,compsvi26,pencil,cube,0.3286547675226939,-0.1385047435760498,0.0643577921788793,0.05553320526248296
214,compsvi26a,lamp,pencil,0.3100484828338028,0.0800253227353096,0.05295116036302383,0.06513764281201402
215,compsvi26a,lamp,bowl,0.2845502556271982,-0.10478085279464723,0.04529143846020051,0.046645910100495735
216,compsvi26a,lamp,table,0.2650800726387368,0.04807152226567269,0.028223804469284495,0.030940265698090892
217,compsvi26a,pencil,lamp,0.4480514324772598,0.33645379543304443,0.060093007260370486,0.03305767490095793
218,compsvi26a,pencil,bowl,0.31879253355032283,-0.19325682520866394,0.05852954838959173,0.05470242664809554
219,compsvi26a,pencil,table,0.23819701242365626,0.01250455528497696,0.02357085482448157,0.029968977854470114
220,compsvi26a,bowl,lamp,0.3195850215479327,-0.05310317128896713,0.059290683225543275,0.20530081487877372
221,compsvi26a,bowl,pencil,0.3342134885266081,0.11519312113523485,0.05721919845328088,0.12442751535926405
222,compsvi26a,bowl,table,0.241483491862943,-0.010553084313869476,0.023679780153740608,0.11781888786848528
223,compsvi26a,table,lamp,0.35195947743082406,0.3985519409179688,0.07437134473831243,0.02018692843714556
224,compsvi26a,table,pencil,0.3099218053959807,0.7261576652526855,0.20767252815516749,0.1585908316149339
225,compsvi26a,table,bowl,0.3195554750629784,0.7667303681373596,0.06879306335917529,0.14553668272795986
226,compsvi3,table,pencil,0.3205213305026561,0.7389755249023438,0.06828123999822057,0.1483489403747835
227,compsvi3,table,pear,0.32371643914304765,0.7084958553314209,0.07059088452774619,0.14506904745985058
228,compsvi3,table,mug,0.32169058651278565,0.7426194548606873,0.06976350456417503,0.1453250089782162
229,compsvi3,pencil,table,0.23495999576300033,-0.014285672456026076,0.02423141096379412,0.030121072203609475
230,compsvi3,pencil,pear,0.32701314721435726,-0.18926657736301425,0.06582069058741044,0.0552562701347985
231,compsvi3,pencil,mug,0.463326453474259,0.04542217403650284,0.05862215420188646,0.05234185370172508
232,compsvi3,pear,table,0.2486652322904119,0.025774408131837845,0.024150281815468355,0.030289916272629724
233,compsvi3,pear,pencil,0.30603499116112576,-0.3480778932571411,0.05448169677768326,0.04970417315792059
234,compsvi3,pear,mug,0.3125500561724281,0.07300782203674316,0.06020154872339933,0.05388181429897067
235,compsvi3,mug,table,0.23533016385375238,0.018452050164341927,0.0233157204874274,0.112969827521782
236,compsvi3,mug,pencil,0.36999945231426,-0.0990787148475647,0.06820132313976736,0.14541846722346224
237,compsvi3,mug,pear,0.3163912079040226,-0.3023517727851868,0.06278842073884369,0.12366057880800226
238,compsvi34,table,pencil (1),0.30501608980451833,0.7875207662582397,0.20246688093070966,0.15781705869963486
239,compsvi34,table,pencil,0.3206740647048481,0.7386260032653809,0.06831041200095997,0.1484377982134881
240,compsvi34,table,mug,0.32178769290101084,0.7428731918334961,0.0697908014721078,0.14536016419784206
241,compsvi34,pencil (1),table,0.24029537324542544,-0.05440802127122879,0.023499751945564498,0.030292387019353217
242,compsvi34,pencil (1),pencil,0.2914136589526451,0.05000056698918343,0.045826839579854124,0.049206899809418114
243,compsvi34,pencil (1),mug,0.2635167857193763,0.01390601135790348,0.03678903051065118,0.047515202131278834
244,compsvi34,pencil,table,0.22956371267682305,-0.01876075565814972,0.0240606369875575,0.03005014489464668
245,compsvi34,pencil,pencil (1),0.3572090913930047,0.33604419231414795,0.14499625620989595,0.08443934895146668
246,compsvi34,pencil,mug,0.4611624382151984,0.034317191690206535,0.05811962910849058,0.05247106877088392
247,compsvi34,mug,table,0.22752934232923588,-0.007926531136035921,0.02305914101180433,0.11162818109020584
248,compsvi34,mug,pencil (1),0.3658780059824859,0.6651394963264465,0.15505683309684964,0.12162148288241975
249,compsvi34,mug,pencil,0.3736008206467966,-0.0794336348772049,0.06844850308139817,0.14717805092352013
250,compsvi36,table,pencil,0.3205213021413907,0.7389755249023438,0.06828123975950474,0.14834893719326006
251,compsvi36,table,pear,0.323716379870926,0.7084982395172119,0.07059087175724175,0.1450690555720228
252,compsvi36,table,mug,0.3216902340445761,0.7426372766494751,0.0697634158339548,0.14532507987845572
253,compsvi36,pencil,table,0.234929969331557,-0.014261618256568909,0.02422359325916327,0.030120894915300282
254,compsvi36,pencil,pear,0.3270129115720323,-0.1892344057559967,0.06582063349204374,0.05525628286407544
255,compsvi36,pencil,mug,0.4633290604134081,0.045503463596105576,0.05862257551898557,0.05234142137554765
256,compsvi36,pear,table,0.2484265165275879,0.02423945441842079,0.024136228600094428,0.030258848873627432
257,compsvi36,pear,pencil,0.30603499116112576,-0.3480778932571411,0.05448169677768326,0.04970417315792059
258,compsvi36,pear,mug,0.3122403457321796,0.07279001176357269,0.060177025860986326,0.053866500227358144
259,compsvi36,mug,table,0.23462851534767556,0.010927079245448112,0.02327197544907187,0.1127602029218082
260,compsvi36,mug,pencil,0.3699979981326047,-0.09908166527748108,0.06820131989339384,0.14541762299732622
261,compsvi36,mug,pear,0.31626572715906054,-0.302367627620697,0.06276247351467742,0.12361882279916753
262,compsvi45,table,pencil,0.32066400460134026,0.7392776608467102,0.06830727519955301,0.1484407080485072
263,compsvi45,table,cup,0.3322171698024261,0.6571457386016846,0.07174301451463487,0.12911935938634594
264,compsvi45,table,mug,0.3218115077702403,0.7413316965103149,0.06979858361287128,0.14535373512747746
265,compsvi45,pencil,table,0.23032528454270826,-0.0169299878180027,0.02408878942669534,0.030077893363827875
266,compsvi45,pencil,cup,0.49983955336294783,0.7342438101768494,0.06447043528377824,0.0548915707236941
267,compsvi45,pencil,mug,0.46505368641382033,0.05604548752307892,0.0586661493579114,0.05259323874243467
268,compsvi45,cup,table,0.23105193260244247,-0.02735896408557892,0.02356814039196671,0.11533581864539595
269,compsvi45,cup,pencil,0.3294216618275127,-0.007181525230407716,0.058693305256115415,0.13126539676160442
270,compsvi45,cup,mug,0.3669836192508711,-0.03867284208536148,0.06612135253111921,0.1452457517935406
271,compsvi45,mug,table,0.22623732781420453,-0.011334426701068878,0.023014410978867573,0.11140135528442248
272,compsvi45,mug,pencil,0.3649706100913885,0.0067235007882118225,0.06541733383567762,0.14684781707124994
273,compsvi45,mug,cup,0.3905286501024832,0.3242644667625427,0.06119727173168605,0.18344989131974596
274,compsvi46,bowl,ball,0.3454558959319263,-0.07267169654369354,0.0707013559758045,0.13343710383909935
275,compsvi46,bowl,table,0.2364760650252017,-0.02712185680866241,0.023912114938652505,0.11852116860989975
276,compsvi46,bowl,pencil,0.39124089375159254,0.6010227799415588,0.15277475486230307,0.12854732724478227
