,scene,figure,ground,Baseline Model,Neural Net Classification,Supervised Distinct Model,OSF Sense Model
46,compsva23,box,book,0.7619137572894252,0.9069138169288636,0.4153564478571381,0.2219135867683894
47,compsva23,box,table,0.8085672801094517,0.6574470400810242,0.4308248447081732,0.3017817067434425
48,compsva23,book,balloon,0.2351892951163486,-0.004822522401809692,0.00806001020606978,0.08542403624839254
49,compsva23,book,box,0.24683090656551623,0.8262212872505188,0.008636427112586506,0.10656073105933422
50,compsva23,book,table,0.8104461993138724,0.6883101463317871,0.6774039869867403,0.33109167392486505
51,compsva23,table,balloon,0.22190203578686596,-0.0035901516675949092,0.007813788698834166,0.07454409406466887
52,compsva23,table,box,0.23366195573830204,-0.02388374507427216,0.008062929613935947,0.015043528407789797
53,compsva23,table,book,0.23444190880243676,-0.050613418221473694,0.008426631742500803,0.07694875646972768
54,compsva24,picture,bin,0.6931348232899837,1.1214404106140137,0.4027129532228396,0.3039153571025345
55,compsva24,picture,table,0.20619728963561113,0.08798365294933319,0.01010794508869868,0.08908042105507748
56,compsva24,bin,picture,0.25735415223712954,1.2123887538909912,0.034215636932175525,0.07018947250956872
57,compsva24,bin,table,0.18118975253016634,0.036187902092933655,0.009982008070494857,0.07608304451649361
58,compsva24,table,picture,0.2978623622135054,0.2832712233066559,0.16890602713135214,0.10971797019092676
59,compsva24,table,bin,0.2939445940053889,0.3119681775569916,0.16851851263179668,0.020238411380669355
60,compsva25,picture,bin,0.6395269440386723,0.9870595335960388,0.3516111774353723,0.29118528587467163
61,compsva25,picture,table,0.2369754664242971,0.055794328451156616,0.009641377764409324,0.09813124873874413
62,compsva25,bin,picture,0.2540096992696233,1.6336984634399414,0.03609864694652275,0.0695243350320678
63,compsva25,bin,table,0.23769735561459115,-0.02670113742351532,0.009495154989299405,0.09665988556021306
64,compsva25,table,picture,0.2892512698765883,-0.0803079754114151,0.16617154503744305,0.10591610664115793
65,compsva25,table,bin,0.2891468949006666,-0.06857796013355255,0.16702295378701915,0.017947954334119533
66,compsva34,balloon,bin,0.2918058391473341,0.09771592915058136,0.16703378391656615,0.02109709842976557
67,compsva34,balloon,table,0.3080316566530786,0.10337655991315843,0.1746911789972933,0.1308901345693994
68,compsva34,bin,balloon,0.23066404654594255,0.03377293050289154,0.007973027572129915,0.08172153835331697
69,compsva34,bin,table,0.17360998828460478,-0.04256574809551239,0.009720575767460831,0.07287005189357225
70,compsva34,table,balloon,0.22964808672940665,-0.16658036410808566,0.00790817175100131,0.07515191563902547
71,compsva34,table,bin,0.2983847637521922,0.17871014773845673,0.1671672054636886,0.02008636139191719
72,compsvi12,pencil,cup,0.527697616311742,0.2198174148797989,0.048705638299982285,0.24351789873428425
73,compsvi12,pencil,table,0.7976082308634318,0.5883770585060121,0.4209778560806629,0.2909867325487991
74,compsvi12,pencil,cube,0.3115168896034696,0.050935596227645874,0.1722009068067225,0.11119325945849863
75,compsvi12,cup,pencil,0.253563675679008,-0.19483999907970428,0.009689392985531032,0.08392170133992859
76,compsvi12,cup,table,0.8258879084218016,0.8750675916671753,0.4356519761510365,0.3155786436535751
77,compsvi12,cup,cube,0.3020461644327999,0.057279214262962334,0.009430934994327558,0.1065652284733962
78,compsvi12,table,pencil,0.23155830237874347,0.06404726207256317,0.008224812128904442,0.07537768435887225
79,compsvi12,table,cup,0.23258669226806877,0.08718574047088623,0.00826103010668628,0.01515351143800735
80,compsvi12,table,cube,0.23228374870393453,0.06576986610889435,0.008239818343927095,0.07545958323896196
81,compsvi12,cube,pencil,0.25018609600139596,0.018505603075027462,0.008825802137352604,0.09804147742581673
82,compsvi12,cube,cup,0.3037867877356721,0.1824307590723037,0.045294163438656776,0.14063028138434366
83,compsvi12,cube,table,0.8484584291944837,0.7304314374923706,0.4221491157005541,0.35873186975450666
84,compsvi13,table,pencil (1),0.23255162040702693,0.049435555934906006,0.00821862826598485,0.0753862367303022
85,compsvi13,table,pencil,0.2328382110537433,0.010868966579437256,0.008535174703442202,0.07695349519124177
86,compsvi13,table,mug,0.23375129348325882,0.008739233016967773,0.0085354712579761,0.015411086508031356
87,compsvi13,pencil (1),table,0.8151771223305256,0.7400093674659729,0.4296477324488935,0.3005622196797986
88,compsvi13,pencil (1),pencil,0.29740543648868156,-0.06129811704158782,0.009180417263254569,0.10531177929560266
89,compsvi13,pencil (1),mug,0.45267162790596627,0.17342866957187653,0.048971344402718525,0.2070212182101597
90,compsvi13,pencil,table,0.8459523723929603,0.6998361349105835,0.4394136864267565,0.3419366153791629
91,compsvi13,pencil,pencil (1),0.24134228073057323,-0.3098653554916382,0.009812659301979963,0.09786828741703237
92,compsvi13,pencil,mug,0.36545549671924116,0.22626809775829315,0.012814132968272269,0.17979541755120435
93,compsvi13,mug,table,0.8605336728817108,0.8174263834953308,0.4370062698175787,0.36366099301466653
94,compsvi13,mug,pencil (1),0.22493020868595368,-0.36130231618881226,0.009946339275894046,0.08046531712604049
95,compsvi13,mug,pencil,0.2829379554956542,0.06668241322040558,0.009368836041395214,0.09949627501992077
96,compsvi14,bowl,ball,0.23538333106263956,-0.099801704287529,0.009937393120134691,0.07910504629573874
97,compsvi14,bowl,table,0.8481996473900093,0.7916907668113708,0.4419134514727636,0.3306304682337883
98,compsvi14,bowl,pencil,0.24414528563964366,0.12835583090782166,0.008349545527790162,0.07610437692664798
99,compsvi14,ball,bowl,0.2619031584345287,0.11144128441810608,0.047866011333711295,0.11843233115303395
100,compsvi14,ball,table,0.8281410210769488,0.7040989398956299,0.4305100148620163,0.30076452821370064
101,compsvi14,ball,pencil,0.2533921337047183,0.05350854992866516,0.008779264566887197,0.0779015161561471
102,compsvi14,table,bowl,0.23365798899654164,0.028030067682266242,0.008553394096639166,0.015461810135411919
103,compsvi14,table,ball,0.2341975000895134,-0.04431389272212982,0.008917299635434792,0.07862107124847273
104,compsvi14,table,pencil,0.23201773090126382,0.05340023338794708,0.008206037011548982,0.07540335749700157
105,compsvi14,pencil,bowl,0.7286146099878322,0.9746211767196656,0.3789045781332636,0.35195021388774894
106,compsvi14,pencil,ball,0.23942963565672068,-0.12575186789035794,0.009882000738068731,0.09182320948093492
107,compsvi14,pencil,table,0.8158673047837569,0.5800823569297789,0.4305281567539709,0.29609117298129245
108,compsvi14a,bowl,cube,0.23817571454651326,-0.0758609026670456,0.009141336682300006,0.0791177385217643
109,compsvi14a,bowl,table,0.8460594936179615,0.7933329343795776,0.44230252849972057,0.3311903362355141
110,compsvi14a,bowl,pear,0.24076793413211406,-0.06526948511600494,0.008970083072220653,0.07810470265549325
111,compsvi14a,cube,bowl,0.4982725376332705,0.18533846735954285,0.049010062889679865,0.2179030240508336
112,compsvi14a,cube,table,0.8270751130620242,0.6953001618385315,0.4318318061383789,0.3007966025962001
113,compsvi14a,cube,pear,0.29853495426134496,0.22626809775829315,0.010538169594322043,0.1200877298342824
114,compsvi14a,table,bowl,0.23368778971256793,0.03207951784133911,0.008557627129023401,0.015455810239892075
115,compsvi14a,table,cube,0.23190606120034876,0.055458813905715935,0.008221957004831224,0.07538708993698688
116,compsvi14a,table,pear,0.23228075465416853,0.06258153915405272,0.00822723472623883,0.07539628297069052
117,compsvi14a,pear,bowl,0.7654695956748567,0.6859669685363771,0.40383910661548295,0.3199683325151252
118,compsvi14a,pear,cube,0.47153465755855867,0.27246731519699097,0.012619811322809971,0.1281048385754302
119,compsvi14a,pear,table,0.81816477339975,0.5910724401473999,0.4299203922822615,0.2969526839432905
120,compsvi15,jar,pencil,0.23558667964776753,-0.13213188946247098,0.008321983418966882,0.07602222355224007
121,compsvi15,jar,table,0.781605808246056,0.7570569515228271,0.6565835003420799,0.3239568016619712
122,compsvi15,jar,box,0.2432008466651637,0.22626809775829315,0.00946665002521426,0.10837468828915546
123,compsvi15,jar,pear,0.23389022702599072,-0.09163962304592133,0.009369278408351549,0.09180942665386804
124,compsvi15,pencil,jar,0.4485109936801034,0.7153293490409851,0.40242440521245576,0.1691350543649332
125,compsvi15,pencil,table,0.7901837104779921,0.33791542053222656,0.4199541905318208,0.28804585247248005
126,compsvi15,pencil,box,0.22986503599654495,0.22626809775829315,0.038368306451662185,0.10168273867212944
127,compsvi15,pencil,pear,0.23597984202047623,-0.2416744977235794,0.009463638445429272,0.09339856371227306
128,compsvi15,table,jar,0.23405550374882383,-0.015984132885932922,0.00850111704956745,0.015391547432135591
129,compsvi15,table,pencil,0.23002770613084958,-0.0387735515832901,0.008091784290559758,0.07523018541117363
130,compsvi15,table,box,0.2344238076431215,-0.06287772953510284,0.008392878222412655,0.015389361249519087
131,compsvi15,table,pear,0.23206723452678674,-0.19787485897541046,0.008640519402142065,0.07825052205749687
132,compsvi15,box,jar,0.24711081248875374,-0.19455330073833466,0.009592151915431441,0.014718756049323241
133,compsvi15,box,pencil,0.23883611765850707,-0.27596622705459595,0.008262828724715204,0.07783942535995637
134,compsvi15,box,table,0.8289154082802168,0.9465665221214294,0.4232442819398872,0.3593233125054782
135,compsvi15,box,pear,0.24094023832870806,-0.08618979156017302,0.00982206338907706,0.08242798979683404
136,compsvi15,pear,jar,0.2794962116060439,-0.05127282440662384,0.00918158711695295,0.015907972855137068
137,compsvi15,pear,pencil,0.27105283356309157,0.119954414665699,0.008567211577111622,0.09054037705474068
138,compsvi15,pear,table,0.7981951889191491,0.5260991454124451,0.4222628981844852,0.3004898430571286
139,compsvi15,pear,box,0.18408227360138515,-0.020748361945152283,0.05998091781282663,0.08176494680148888
140,compsvi16,table,bowl,0.23355276820160542,0.04454073309898377,0.008572028718071797,0.015440623794842512
141,compsvi16,table,pear,0.23454077507923,-0.055881455540657037,0.008904185875128841,0.07853567707249222
142,compsvi16,table,pencil,0.2317208705519215,0.08197376132011414,0.0082423552904743,0.07537956946600179
143,compsvi16,bowl,table,0.8363402612605206,0.755036473274231,0.4392904694396048,0.3260552064224699
144,compsvi16,bowl,pear,0.23793349462976798,-0.2137307971715927,0.009645656174666957,0.07824166260438027
145,compsvi16,bowl,pencil,0.23904409725239378,-0.2122579365968704,0.009193800757461571,0.07905146264306383
146,compsvi16,pear,table,0.846763620959874,0.7915751338005066,0.4424082637385967,0.3248830836197988
147,compsvi16,pear,bowl,0.2865762724588013,0.15404222905635834,0.009521210435184772,0.1200627233817207
148,compsvi16,pear,pencil,0.24492796815339202,-0.2106120437383652,0.00951018047548419,0.09690949268930073
149,compsvi16,pencil,table,0.817525399425194,0.6589678525924683,0.4262307287331041,0.29641215612620336
150,compsvi16,pencil,bowl,0.585668425541352,0.2786132097244263,0.012048559410890535,0.2739991676429046
151,compsvi16,pencil,pear,0.24436676162360874,-0.2760920524597168,0.009591268781359736,0.08047324561811534
152,compsvi23,table,box,0.2967793094258045,0.2703650295734405,0.16576527162400828,0.019608174097397832
153,compsvi23,table,box (1),0.2905529965634917,0.2570623457431793,0.16661582376660095,0.020447327594941892
154,compsvi23,box,table,0.258798004017594,0.093566432595253,0.012711824527486785,0.10649479733137016
155,compsvi23,box,box (1),0.25649033112292696,0.06694573163986206,0.14744466344267196,0.11846090792906372
156,compsvi23,box (1),table,0.17112456704507858,0.007044985890388489,0.009708191652708198,0.07096538284000535
157,compsvi23,box (1),box,0.21139588495692144,0.3072241246700287,0.008249838802469633,0.0141163658602528
158,compsvi24,cup,table,0.8235013497091156,0.6970149874687195,0.4350129692066657,0.3286907269642506
159,compsvi24,cup,cube,0.29040540783730995,0.01806233823299408,0.009347291300246792,0.10296066234610576
160,compsvi24,cup,pencil,0.24451300235079246,0.286382257938385,0.008293018769887904,0.07516073526738233
161,compsvi24,table,cup,0.23278129855616658,0.08665959537029266,0.008264358373154389,0.015143989034669778
162,compsvi24,table,cube,0.23310016305816753,0.022470936179161072,0.008554377585137024,0.0769695274983305
163,compsvi24,table,pencil,0.22987632405637037,0.050101399421691895,0.008177100860198615,0.07530199323455962
164,compsvi24,cube,cup,0.2852325549276332,0.0910837948322296,0.0108197680535703,0.13168171621832342
165,compsvi24,cube,table,0.8051719461591214,0.6778531074523926,0.4019086876175829,0.3351500118049549
166,compsvi24,cube,pencil,0.23699527275525156,0.042998000979423516,0.00822115186994552,0.0875545193852981
167,compsvi24,pencil,cup,0.6964689212468531,0.8209872841835022,0.3747421250124002,0.34049263924177503
168,compsvi24,pencil,table,0.7713389233499588,0.2835325300693512,0.4088684992229349,0.2764486377279892
169,compsvi24,pencil,cube,0.3055267630438912,-0.04194556176662445,0.17384143028120913,0.11232093683298172
170,compsvi24a,pear,cup,0.6981530256855603,0.8717679977416992,0.3713028053582765,0.018938572210636842
171,compsvi24a,pear,table,0.7834005692626514,0.3371172845363617,0.4205300362267329,0.28234916243593583
172,compsvi24a,pear,cube,0.3301859377523668,0.6237674951553345,0.19102659232738092,0.12226931833350604
173,compsvi24a,cup,pear,0.2384820114376326,0.3377044200897217,0.008850504993084688,0.09612936148332213
174,compsvi24a,cup,table,0.8236888307311502,0.6970112323760986,0.4351095837631142,0.3287662947661055
175,compsvi24a,cup,cube,0.2850731392189152,0.11868403106927873,0.009137643801060046,0.10209228283532007
176,compsvi24a,table,pear,0.2317188537379859,0.04151727259159088,0.008185220059174467,0.07542245647235522
177,compsvi24a,table,cup,0.23293603463152124,0.08496709167957306,0.008265604564214744,0.015142930857252872
178,compsvi24a,table,cube,0.23194384945183388,0.06293535232543945,0.008231661060946355,0.0753716004140878
179,compsvi24a,cube,pear,0.2547543164914293,0.035252898931503296,0.008326962075056461,0.10079626449749086
180,compsvi24a,cube,cup,0.28660613093081766,0.1368618607521057,0.05019747863922618,0.13049280603719082
181,compsvi24a,cube,table,0.8494845245762557,0.7663501501083374,0.4407337403411055,0.3402391042484665
182,compsvi25,jar,pencil,0.2357298093747807,-0.1285385936498642,0.008324219539927074,0.07608233967782631
183,compsvi25,jar,table,0.7794491265801201,0.6947159767150879,0.6479152484539573,0.3225404846057188
184,compsvi25,jar,box,0.24413896499323146,0.22626809775829315,0.009471642542826354,0.10869758722625154
185,compsvi25,jar,pencil (1),0.24160336437979632,0.25824201107025146,0.00874452546016329,0.08193654999854537
186,compsvi25,pencil,jar,0.748944866875144,0.344043105840683,0.5210031252100056,0.26999685777009313
187,compsvi25,pencil,table,0.7916202051849369,0.3651237487792969,0.4201793356540012,0.2886000274327811
188,compsvi25,pencil,box,0.23495436994776417,0.1750580072402954,0.03992679512865537,0.10363872399498623
189,compsvi25,pencil,pencil (1),0.6265270095317897,0.17469726502895355,0.3654973757171465,0.21433776627746928
190,compsvi25,table,jar,0.2340384001508202,-0.01539333164691925,0.0085012947272915,0.015392012766336468
191,compsvi25,table,pencil,0.23004384822765286,-0.03801234066486359,0.008092860094740336,0.07523174229307936
192,compsvi25,table,box,0.23343270792875678,-0.017575159668922424,0.008089578517027176,0.015090908715663381
193,compsvi25,table,pencil (1),0.22823578405427788,-0.14087478816509247,0.007916265528817912,0.07488114416402814
194,compsvi25,box,jar,0.24598477462322751,-0.18123207986354828,0.009580214124049531,0.014743943643813132
195,compsvi25,box,pencil,0.23911797449489108,-0.277104914188385,0.008265654324230721,0.0779089029706956
196,compsvi25,box,table,0.8442900738538618,0.8306738138198853,0.4256587553340654,0.3729513990686418
197,compsvi25,box,pencil (1),0.24444257602466055,-0.15116046369075775,0.009109287676395806,0.0812572338282644
198,compsvi25,pencil (1),jar,0.3931100317674179,0.5495421290397644,0.011873527169351946,0.19792803358598168
199,compsvi25,pencil (1),pencil,0.38582394610061777,0.3006127178668976,0.009726648975075,0.09829255706213744
200,compsvi25,pencil (1),table,0.7485597735541605,0.4595175981521606,0.4004680769226288,0.2800484361369576
201,compsvi25,pencil (1),box,0.40060893202338,0.22626809775829315,0.013251925165561368,0.1978803080721261
202,compsvi26,cup,table,0.8234696988525304,0.6971023082733154,0.43498889128065255,0.3286675988988693
203,compsvi26,cup,cube,0.29023104374704817,0.005035713315010071,0.009348779966657578,0.10295538897605322
204,compsvi26,cup,pencil,0.29330634814480144,-0.18607445061206807,0.1698302399276962,0.10430853690018596
205,compsvi26,table,cup,0.23339934369616203,0.04635046422481537,0.00858048072167593,0.015444403238454118
206,compsvi26,table,cube,0.23304317855226525,0.02141965925693512,0.008551903781321861,0.07695523779536623
207,compsvi26,table,pencil,0.2339992462940753,-0.013248369097709656,0.008502689311822182,0.07696736801360929
208,compsvi26,cube,cup,0.2887356689371258,0.11381885409355165,0.010840376090163351,0.1334400786124082
209,compsvi26,cube,table,0.8077826664532373,0.6757826805114746,0.40192637311334783,0.336592102092237
210,compsvi26,cube,pencil,0.2885721068355349,-0.10512842237949373,0.16577903005362005,0.10275939079239407
211,compsvi26,pencil,cup,0.23552202283577103,-0.13567711412906647,0.00932820241201202,0.10557907976794427
212,compsvi26,pencil,table,0.6982049321298854,0.6676471829414368,0.5834056049060963,0.2379413133701367
213,compsvi26,pencil,cube,0.23351299533641967,-0.10492070019245148,0.009401878709467905,0.09133975162599174
214,compsvi26a,lamp,pencil,0.31367620072441665,0.17515169084072113,0.17211195651037814,0.11504006208867745
215,compsvi26a,lamp,bowl,0.28464563115485786,0.2674363255500793,0.15808721009220675,0.01710932756917656
216,compsvi26a,lamp,table,0.777119205587435,0.4164369106292725,0.4089911038357984,0.29634201366537605
217,compsvi26a,pencil,lamp,0.2660965991690446,0.1958259344100952,0.011349276490420956,0.11035360544625217
218,compsvi26a,pencil,bowl,0.23058043425606065,0.2199474722146988,0.009146415731497059,0.10716758189046938
219,compsvi26a,pencil,table,0.7960098669473832,0.5274742245674133,0.42746021994013816,0.2972883569784967
220,compsvi26a,bowl,lamp,0.22630350815019318,0.2227937430143357,0.009023031155295586,0.08685710542779079
221,compsvi26a,bowl,pencil,0.2520936909849766,0.3256947100162506,0.00860344960521652,0.0880258153801868
222,compsvi26a,bowl,table,0.842098048556166,0.8638240694999695,0.4412015755409092,0.3290669922500263
223,compsvi26a,table,lamp,0.23269188425036913,-0.12944068014621735,0.008989261281034968,0.07949947111807389
224,compsvi26a,table,pencil,0.2289453941976179,-0.0959630161523819,0.007993942598506096,0.07507243496926473
225,compsvi26a,table,bowl,0.2336286754741778,0.036657080054283135,0.008563148273758859,0.015448717043864024
226,compsvi3,table,pencil,0.2328428853638655,0.010899022221565248,0.008535709787832198,0.07695712870509534
227,compsvi3,table,pear,0.2335979098252105,-0.029752805829048164,0.008492584093282525,0.07693164704194153
228,compsvi3,table,mug,0.23374706368129194,0.008862316608428955,0.008536073449096073,0.015410536458575616
229,compsvi3,pencil,table,0.8430343620041097,0.6941829919815063,0.4356130253624869,0.34034650339319217
230,compsvi3,pencil,pear,0.23639817890364484,-0.25744181871414185,0.009532094969118363,0.09349008152668813
231,compsvi3,pencil,mug,0.3679231906488765,0.22626809775829315,0.012745097555807943,0.18067676208061206
232,compsvi3,pear,table,0.8439708709094756,0.8507978320121765,0.4453172188477084,0.3274784021968144
233,compsvi3,pear,pencil,0.2813643979978487,-0.21296925842762002,0.009061665450896022,0.09800311881536453
234,compsvi3,pear,mug,0.24683133654490538,-0.09498636424541472,0.009781845757314564,0.1098921926737376
235,compsvi3,mug,table,0.8509195592188624,0.8592495918273926,0.4354863835321347,0.3573951112384309
236,compsvi3,mug,pencil,0.27971673179241596,0.05612657964229584,0.00936137809575483,0.09831780694550044
237,compsvi3,mug,pear,0.2604161504654758,-0.13551686704158786,0.009522697136404062,0.08693137081194635
238,compsvi34,table,pencil (1),0.23140018948595983,0.02064676582813264,0.008168622156500289,0.07535841446741355
239,compsvi34,table,pencil,0.23286411817561262,0.010426521301269531,0.00853520028415223,0.07696293653437787
240,compsvi34,table,mug,0.23375454383105407,0.008743882179260254,0.008535676088282802,0.015410246985873169
241,compsvi34,pencil (1),table,0.8018464758451931,0.4168756604194641,0.42606991414767537,0.2907871324291241
242,compsvi34,pencil (1),pencil,0.30291366591081237,0.018223971128463745,0.1752434269690823,0.12350449548878975
243,compsvi34,pencil (1),mug,0.7328176052973329,0.7967659831047058,0.389750308690581,0.3344597187047259
244,compsvi34,pencil,table,0.8380896984997181,0.6569927930831909,0.4313042152955756,0.34391853892048585
245,compsvi34,pencil,pencil (1),0.24061765872331572,0.0006228238344192505,0.008247646487550945,0.07447362884424309
246,compsvi34,pencil,mug,0.3675446580556786,0.22626809775829315,0.012767852377435536,0.1808861052411529
247,compsvi34,mug,table,0.857823054323464,0.7497842311859131,0.4365477343933692,0.3624046351492629
248,compsvi34,mug,pencil (1),0.2438046898422236,0.25766539573669434,0.008313338933313529,0.07594429028466584
249,compsvi34,mug,pencil,0.28002120713410755,0.05934700369834901,0.009367766487934569,0.09840175826625146
250,compsvi36,table,pencil,0.23284288503667347,0.010899081826210022,0.008535709709897194,0.07695712872869859
251,compsvi36,table,pear,0.2335978272963253,-0.029751822352409363,0.008492583250153028,0.07693161867311082
252,compsvi36,table,mug,0.23374646146950048,0.008868768811225891,0.008536067392886065,0.01541054024958449
253,compsvi36,pencil,table,0.843038509302505,0.694511353969574,0.435627079537998,0.3403533239081271
254,compsvi36,pencil,pear,0.23639751331918293,-0.2574382424354553,0.00953208673039603,0.09348955738737087
255,compsvi36,pencil,mug,0.36793289150098596,0.22626809775829315,0.0127452406664324,0.18068273922803169
256,compsvi36,pear,table,0.8448004979657189,0.850871741771698,0.4458430809019033,0.3277754050916788
257,compsvi36,pear,pencil,0.2813643979978487,-0.21296925842762002,0.009061665450896022,0.09800311881536453
258,compsvi36,pear,mug,0.24681300390363314,-0.09532912075519563,0.009781035477113734,0.10987980639997703
259,compsvi36,mug,table,0.8530419861694403,0.8625088930130005,0.43714380672648995,0.35872116705848545
260,compsvi36,mug,pencil,0.2797167863543196,0.056129977107048035,0.009361374285261723,0.09831782173565916
261,compsvi36,mug,pear,0.2604080550401433,-0.13566307723522186,0.00952249873868289,0.08692436692320565
262,compsvi45,table,pencil,0.23284230287509805,0.01064133644104004,0.008534988520820972,0.0769553611119009
263,compsvi45,table,cup,0.23466458440984228,-0.0070847123861312875,0.008957172597087145,0.01579076278958706
264,compsvi45,table,mug,0.2338064498888027,0.00823540985584259,0.00853617682617064,0.015409954100144613
265,compsvi45,pencil,table,0.8405909807345849,0.6658685207366943,0.43139215317806506,0.3454546492517589
266,compsvi45,pencil,cup,0.22952408280447661,0.009155526757240295,0.010227542185435324,0.1040870040801456
267,compsvi45,pencil,mug,0.36691694050498475,0.22626809775829315,0.012750636304045795,0.18054558750935065
268,compsvi45,cup,table,0.8303410959274249,0.7217691540718079,0.4337126803423253,0.3312633276852611
269,compsvi45,cup,pencil,0.3021431550770715,0.04979707300662994,0.16701451768093542,0.1098247585020802
270,compsvi45,cup,mug,0.28674789912289805,-0.05586974322795868,0.009393781088256774,0.01640609170898067
271,compsvi45,mug,table,0.8543485234401248,0.7332693338394165,0.4364338238446612,0.3600213178923199
272,compsvi45,mug,pencil,0.2910312089624914,-0.0931202620267868,0.009476822819366156,0.10248912560327042
273,compsvi45,mug,cup,0.24637699326942608,0.041820988059043884,0.010022114556843093,0.11245576878901298
274,compsvi46,bowl,ball,0.23782735251466933,-0.19622479379177094,0.009660138098092852,0.07840431268839257
275,compsvi46,bowl,table,0.8420794818582621,0.7430400848388672,0.4416898857491465,0.3277768391360853
276,compsvi46,bowl,pencil,0.2441068687013436,0.13160985708236694,0.008377641296179062,0.07615743038102638
