,Our Prototype,Exemplar,Conceptual Space,Proximity,Simple,Best Guess,Partition Model
0,0.9058823529411765,0.8823529411764706,0.8352941176470589,0.5529411764705883,0.8117647058823529,0.7941176470588235,0.8705882352941177
1,0.7818181818181819,0.7636363636363637,0.7636363636363637,0.5863636363636363,0.8090909090909091,0.8181818181818182,0.7909090909090909
2,0.9107142857142857,0.8392857142857143,0.875,0.6517857142857143,0.7767857142857143,0.8035714285714286,0.8928571428571429
3,0.7790697674418605,0.6395348837209303,0.5697674418604651,0.5581395348837209,0.7790697674418605,0.7732558139534884,0.8488372093023255
4,0.9333333333333333,0.925,0.9,0.6166666666666667,0.8083333333333333,0.8458333333333333,0.9
5,0.9166666666666666,0.8690476190476191,0.9285714285714286,0.6904761904761905,0.8214285714285714,0.8095238095238095,0.8095238095238095
6,0.8454545454545455,0.7545454545454545,0.9,0.6363636363636364,0.8727272727272727,0.8727272727272727,0.9272727272727272
7,0.9043478260869565,0.8434782608695652,0.7043478260869566,0.45217391304347826,0.9347826086956522,0.9521739130434783,0.8782608695652174
8,0.9,0.8,0.8625,0.63125,0.95,0.9,0.925
9,0.8611111111111112,0.8611111111111112,0.875,0.5416666666666666,0.8194444444444444,0.8055555555555556,0.8611111111111112
10,0.808695652173913,0.7130434782608696,0.808695652173913,0.7086956521739131,0.8956521739130435,0.8434782608695652,0.8260869565217391
11,0.7709923664122137,0.6564885496183206,0.6106870229007634,0.5610687022900763,0.8702290076335878,0.8625954198473282,0.8549618320610687
12,0.8850574712643678,0.8275862068965517,0.8505747126436781,0.6666666666666666,0.8505747126436781,0.8390804597701149,0.8735632183908046
13,0.8823529411764706,0.8235294117647058,0.7794117647058824,0.4338235294117647,0.6838235294117647,0.7205882352941176,0.8088235294117647
14,0.967479674796748,0.8943089430894309,0.9024390243902439,0.6056910569105691,0.8617886178861789,0.8455284552845529,0.9186991869918699
15,0.9361702127659575,0.8936170212765957,0.9042553191489362,0.574468085106383,0.9042553191489362,0.8723404255319149,0.9148936170212766
16,0.9230769230769231,0.8557692307692307,0.8846153846153846,0.5769230769230769,0.8125,0.8557692307692307,0.9326923076923077
17,0.8932038834951457,0.8349514563106796,0.8640776699029126,0.6699029126213593,0.7669902912621359,0.7961165048543689,0.8932038834951457
18,0.875,0.8958333333333334,0.7083333333333334,0.5625,0.7708333333333334,0.78125,0.8958333333333334
19,0.8712871287128713,0.8118811881188119,0.7623762376237624,0.48514851485148514,0.8663366336633663,0.9158415841584159,0.8910891089108911
20,0.8688524590163934,0.8688524590163934,0.819672131147541,0.7704918032786885,0.6885245901639344,0.7704918032786885,0.7377049180327869
21,0.883495145631068,0.8640776699029126,0.8640776699029126,0.6456310679611651,0.8737864077669902,0.8786407766990292,0.8446601941747572
22,0.8518518518518519,0.75,0.7685185185185185,0.6203703703703703,0.8611111111111112,0.8518518518518519,0.8518518518518519
