,scene,preposition,ground,f1,f2,weight,ground_lightsource_1,ground_container_1,support_1,ground_verticality_1,size_ratio_1,shortest_distance_1,contact_proportion_1,above_proportion_1,below_proportion_1,bbox_overlap_proportion_1,horizontal_distance_1,f_covers_g_1,g_covers_f_1,figure_lightsource_1,figure_container_1,location_control_1,ground_lightsource_2,ground_container_2,support_2,ground_verticality_2,size_ratio_2,shortest_distance_2,contact_proportion_2,above_proportion_2,below_proportion_2,bbox_overlap_proportion_2,horizontal_distance_2,f_covers_g_2,g_covers_f_2,figure_lightsource_2,figure_container_2,location_control_2
10,compsvi14a,on,bowl,cube,pear,1,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2131765526269173,-0.602573893987224,2.1742359845997994,0.20289826438651715,-0.7484621051199398,2.0920581239121403,-0.9351395859340044,-0.4071012749114162,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.082308431920464,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2124366548595275,-0.6000361548136733,0.8127336842341327,1.2614104688948409,-0.7484621051199398,0.6902591696422785,-0.879601164368355,0.19630060269916808,0.956182433407838,-0.1216673673887032,-0.5968659206925575,1.4842107704072658
11,compsvi15,on,box,jar,pencil,1,-0.12166736738870315,1.672698320953217,-0.6282283142710193,-0.3832424471159501,-0.21325693904977952,-0.6015652851419684,1.205241556013006,-0.9059561524155018,-0.30167844692794665,0.34900655028049604,-0.4207728821375312,-0.7763004905748343,-0.5293998198192411,-0.1216673673887032,1.672698320953217,-0.3010973925519421,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333
12,compsvi15,on,box,pear,pencil,1,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.2130927075457896,-0.602573893987224,6.547134492818159,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.782450875037032,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333
13,compsvo12v,on,board,clock,book,3,-0.12166736738870315,-0.5968659206925575,1.6278591831590172,2.6050784063451293,-0.21341892997033773,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,-0.7562662282300625,-0.8314620421571188,1.1254145245426093,-0.1216673673887032,-0.5968659206925575,1.6002374004166549,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,2.6050784063451293,-0.2134114392970893,-0.602573893987224,0.059073931870723816,1.2668873226303097,-0.7484621051199398,-0.3043737473355636,-0.7828740111077974,-0.2648548329897508,1.2297834720459313,-0.1216673673887032,-0.5968659206925575,1.4540743024232134
14,compsvi26,under,cup,cube,table,2,-0.12166736738870315,1.672698320953217,0.02174500027980724,-0.3832424471159501,-0.21325668521920066,-0.5950595845540027,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.815199414402468,-0.8083264118174508,-0.5103893706398057,0.1986108227638844,-0.1216673673887032,-0.5968659206925575,1.609095450960642,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.09688045522286587,-0.5499039180292744,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570434309565501,-0.9101340754574012,1.536002907966404,-0.8449746593184966,-0.1216673673887032,-0.5968659206925575,-0.7839956013341709
15,compsvi26,under,cup,cube,pencil,2,-0.12166736738870315,1.672698320953217,0.02174500027980724,-0.3832424471159501,-0.21325668521920066,-0.5950595845540027,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.815199414402468,-0.8083264118174508,-0.5103893706398057,0.1986108227638844,-0.1216673673887032,-0.5968659206925575,1.609095450960642,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2132634190660191,-0.0938157158896292,-0.4495031203312162,-0.9059561524155018,-0.3332692684044596,-0.3570435486078057,-0.4240653372791817,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,-0.5968659206925575,-0.7640153224312747
16,compsvinew1,under,plate,pencil,table,1,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21320186613268613,-0.602573893987224,2.147733420984951,-0.9059561524155018,-0.2069062207830256,1.9205446960698391,-0.5700082879471264,-0.5315528127537077,0.3217618473782746,-0.1216673673887032,-0.5968659206925575,0.24096050291216475,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.1819366906331117,-0.5387277969117628,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570104571224837,-0.18005292764089167,1.536002907966404,-0.6687086231982876,-0.1216673673887032,-0.5968659206925575,-0.8044724737579549
17,compsvinew2,under,shelf,box,table,1,-0.12166736738870315,-0.5968659206925575,-0.5505560193460927,-0.3832424471159501,-0.213405154652987,-0.602573893987224,-0.06612572070475049,-0.9059561524155018,-0.7125562113299159,4.456150670497951,-0.54059919951851,-0.6731115205310411,1.5240177774945138,-0.1216673673887032,1.672698320953217,0.07144747403429258,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.20471888966323354,-0.2469988304272439,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.2667535492734637,1.536002907966404,-0.5541988033337683,-0.1216673673887032,-0.5968659206925575,-0.7821037317954549
18,compsvu34,under,book (1),picture,table,2,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21157335395370144,-0.1586613994582855,-0.4495031203312162,-0.9059561524155018,0.20467636568964565,-0.2950282120864859,-0.8626692603721415,1.536002907966404,0.19592005914893806,-0.1216673673887032,-0.5968659206925575,-0.8048276390157506,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.02819138191005232,-0.4374760717236588,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.0563416632498069,1.536002907966404,-0.6891015832707381,-0.1216673673887032,-0.5968659206925575,-0.8050303876550033
19,compsvu63,under,book,table,box,1,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.03195239548977415,-0.5414654393217744,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.35695286515686364,-0.2664936586291263,1.536002907966404,-0.6888498790588531,-0.1216673673887032,-0.5968659206925575,-0.8047241167120637,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.205471680452754,1.1050280324598991,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.07558145143761268,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,-0.8052968080958485
20,compsvi24,below,cup,cube,table,1,-0.12166736738870315,1.672698320953217,-0.0018490745110315144,-0.3832424471159501,-0.21326817610755536,-0.5992838364883207,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.858821442713584,-0.8095429928139247,-0.5224203800612579,0.2132593360445016,-0.1216673673887032,-0.5968659206925575,1.843259548953181,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.09670900115865347,-0.5497743409173341,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.9094041762900712,1.536002907966404,-0.8449671249884172,-0.1216673673887032,-0.5968659206925575,-0.7382870490412398
21,compsvi26,below,cup,cube,pencil,1,-0.12166736738870315,1.672698320953217,0.02174500027980724,-0.3832424471159501,-0.21325668521920066,-0.5950595845540027,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.815199414402468,-0.8083264118174508,-0.5103893706398057,0.1986108227638844,-0.1216673673887032,-0.5968659206925575,1.609095450960642,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2132634190660191,-0.0938157158896292,-0.4495031203312162,-0.9059561524155018,-0.3332692684044596,-0.3570435486078057,-0.4240653372791817,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,-0.5968659206925575,-0.7640153224312747
22,compsvi26a,below,lamp,bowl,table,1,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2133700941107564,0.7087098585927339,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,-0.3570435486078057,0.6631655949685543,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,-0.8049314724261919,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.19212033180052224,0.02693708633154224,-0.4495031203312162,-0.9059561524155018,-0.20145665157617165,-0.3328079259554986,0.5463672792645052,1.536002907966404,-0.7140123820023658,-0.1216673673887032,-0.5968659206925575,-0.8052166752197318
23,compsvo14v,below,board,jar,table,1,-0.12166736738870315,-0.5968659206925575,-0.6278995561178445,2.6050784063451293,-0.2133890014734181,-0.02070029975065947,-0.4495031203312162,-0.9059561524155018,-0.2949090192236393,-0.3570435486078057,-0.05305784908505338,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,-0.8034765626035956,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.2034583360450569,-0.3738598912601141,-0.4495031203312162,-0.9059561524155018,1.5294787923913085,-0.35704062860060704,0.02619891132704384,1.536002907966404,-0.6467711254595798,-0.1216673673887032,-0.5968659206925575,-0.8048334981872176
24,compsvu25,below,book,cube,book (1),1,-0.12166736738870315,-0.5968659206925575,-0.5805254558093608,-0.3832424471159501,-0.21314715333844866,-0.602573893987224,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,4.376559231966772,-0.7977300219470826,-0.013499523313515656,1.5115069504137857,-0.1216673673887032,-0.5968659206925575,1.200524979353787,-0.12166736738870315,-0.5968659206925575,0.9304840199180572,-0.3832424471159501,-0.2125814012561162,-0.602573893987224,-0.2454139298443181,-0.9059561524155018,-0.7484621051199398,1.845684064819952,-0.6803734071456222,0.4571722673035975,0.2041238408499376,-0.1216673673887032,-0.5968659206925575,0.2709485255982665
25,compsvu34,below,book (1),picture,table,2,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21157335395370144,-0.1586613994582855,-0.4495031203312162,-0.9059561524155018,0.20467636568964565,-0.2950282120864859,-0.8626692603721415,1.536002907966404,0.19592005914893806,-0.1216673673887032,-0.5968659206925575,-0.8048276390157506,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.02819138191005232,-0.4374760717236588,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.0563416632498069,1.536002907966404,-0.6891015832707381,-0.1216673673887032,-0.5968659206925575,-0.8050303876550033
26,compsvi15,over,box,pencil,pear,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.2130927075457896,-0.602573893987224,6.547134492818159,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.782450875037032
27,compsvi45,over,mug,cup,table,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.20966711518999864,-0.602573893987224,-0.26640419251564684,0.05759642108849745,-0.7014955397738679,0.01936979345802529,-0.624372961992651,-0.27170084367936964,-0.4986455962334328,-0.1216673673887032,1.672698320953217,-0.00016522201512359362,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.18351640183255685,-0.5410777919455153,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570428063464443,-0.6004489540174217,1.536002907966404,-0.8397428349082373,-0.1216673673887032,-0.5968659206925575,-0.7979328584507431
28,compsvi45,over,mug,cup,pencil,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.20966711518999864,-0.602573893987224,-0.26640419251564684,0.05759642108849745,-0.7014955397738679,0.01936979345802529,-0.624372961992651,-0.27170084367936964,-0.4986455962334328,-0.1216673673887032,1.672698320953217,-0.00016522201512359362,-0.12166736738870315,1.672698320953217,1.1352231691164998,-0.3832424471159501,-0.21320108003197666,-0.4975581924613212,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.835644746377424,-0.7842121152204825,-0.3957836426511719,0.2246896826046217,-0.1216673673887032,-0.5968659206925575,0.7945467881406945
29,compsvu25,over,book,book (1),cube,3,-0.12166736738870315,-0.5968659206925575,0.9304840199180572,-0.3832424471159501,-0.2125814012561162,-0.602573893987224,-0.2454139298443181,-0.9059561524155018,-0.7484621051199398,1.845684064819952,-0.6803734071456222,0.4571722673035975,0.2041238408499376,-0.1216673673887032,-0.5968659206925575,0.2709485255982665,-0.12166736738870315,-0.5968659206925575,-0.5805254558093608,-0.3832424471159501,-0.21314715333844866,-0.602573893987224,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,4.376559231966772,-0.7977300219470826,-0.013499523313515656,1.5115069504137857,-0.1216673673887032,-0.5968659206925575,1.200524979353787
30,compsva12,above,book,pear,box,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21258522951111464,-0.602573893987224,2.4845704466035174,1.2428633263776436,-0.7484621051199398,0.8867377279507779,-0.6065703577967764,-0.2855786805286381,1.3275944330716278,-0.1216673673887032,-0.5968659206925575,-0.6759038050766987,-0.12166736738870315,-0.5968659206925575,1.6509878592065292,-0.3832424471159501,-0.2003564928658308,-0.5712252268324237,-0.4495031203312162,1.2692212394067948,-0.7484621051199398,-0.34557358567295404,-0.7129907286563125,1.1166660752779285,0.2816420195996203,-0.1216673673887032,1.672698320953217,0.7294273141541625
31,compsva14,above,box,book,table,1,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2132804533276898,-0.5930210140319722,0.9840589501397988,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.9620683535840392,0.4032076951161969,0.7539185434925848,-0.1216673673887032,-0.5968659206925575,1.211665031212988,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.1777829824816178,-0.3336080490040548,-0.4495031203312162,0.8026561066590434,-0.7484621051199398,-0.20001154142321945,1.8662140266554257,1.536002907966404,-0.6828057146968908,-0.1216673673887032,-0.5968659206925575,-0.7882001674365253
32,compsva23,above,book,box,balloon,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.20080556618266854,-0.5802597573252285,-0.3919965103872463,1.11732348649587,-0.7484621051199398,-0.31640877810193685,-0.6768049013707764,0.9990082498671534,0.2036247514688882,-0.1216673673887032,1.672698320953217,1.576287047070345,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.18025292616150496,0.6636801276617424,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.5258335325228161,0.13802973891836728,-0.1687969444042555,-0.1216673673887032,-0.5968659206925575,-0.8053027946095308
33,compsva25,above,bin,picture,table,1,-0.12166736738870315,1.672698320953217,1.3738814017884535,-0.3832424471159501,-0.2131381971742952,-0.2327942727751177,-0.4495031203312162,0.8682109144677286,-0.7484621051199398,-0.1009716038577286,-0.9147647107587432,1.536002907966404,0.31796276941185403,-0.1216673673887032,-0.5968659206925575,0.06328040692011759,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18309996480108406,-0.3364360409083517,-0.4495031203312162,0.8026561066590434,-0.7484621051199398,-0.30817898487685963,0.6996502869892027,-0.24252203074538234,-0.8288680612100796,-0.1216673673887032,-0.5968659206925575,-0.8013114815433261
34,compsvi23,above,table,box,box (1),1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21340174395333456,-0.602573893987224,0.5281090668036933,-0.9059561524155018,-0.7484621051199398,4.538752044159563,0.5755016478825382,-0.7585597404982047,1.5240177774945138,-0.1216673673887032,1.672698320953217,1.7276338450685491,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338541592297,-0.3959606841730068,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,4.538744700466174,0.18000227069296407,-0.6805640705117451,1.5240177774945138,-0.1216673673887032,1.672698320953217,-0.8041443245591213
35,compsvo14,above,table,book,book (1),1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134182437982328,-0.602573893987224,2.4126827937834525,1.2261952485551593,-0.7484621051199398,-0.2484028579689862,-0.01905514123545522,-0.7228496463458222,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.141528981505572,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134172444174481,-0.4591395894900852,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.05872478631255008,-0.6890137096787157,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.4203422786296571
36,compsvo14a,above,table,box,book,1,-0.12166736738870315,-0.5968659206925575,1.6834656631142688,-0.3832424471159501,-0.21338539570433035,-0.602573893987224,0.2742871464651443,1.1970436877083173,-0.7484621051199398,-0.35572738837878315,0.2111060666589793,-0.6805325228528254,1.5240177774945138,-0.1216673673887032,1.672698320953217,1.3089297090789886,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134174314086704,0.365611169588937,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.2430187082266292,-0.7028552992560092,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.7665001550310184
