,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,size_ratio,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,figure_lightsource,figure_container,location_control,selection_ratio,selected_atleast_once
4,compsva14,book,box,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2132804533276898,-0.5930210140319722,0.9840589501397988,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.9620683535840392,0.4032076951161969,0.7539185434925848,-0.1216673673887032,-0.5968659206925575,1.211665031212988,1.0,1
10,compsva24,picture,bin,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2132124068605125,-0.2108593256751788,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8977091733418912,1.536002907966404,0.33425875754356993,-0.1216673673887032,-0.5968659206925575,-0.1879105766459476,0.6666666666666666,1
12,compsva25,picture,bin,-0.12166736738870315,1.672698320953217,1.3738814017884535,-0.3832424471159501,-0.2131381971742952,-0.2327942727751177,-0.4495031203312162,0.8682109144677286,-0.7484621051199398,-0.1009716038577286,-0.914764710758743,1.536002907966404,0.31796276941185403,-0.1216673673887032,-0.5968659206925575,0.06328040692011759,1.0,1
19,compsvi12,cube,cup,-0.12166736738870315,1.672698320953217,0.28855026226437275,-0.3832424471159501,-0.21328341865114805,-0.602573893987224,3.0488156862434708,-0.9059561524155018,-0.7484621051199398,1.9493280575188372,-0.8112137835678138,-0.5305979477831989,0.2549208221275996,-0.1216673673887032,-0.5968659206925575,1.843259548953181,0.4,1
21,compsvi13,pencil (1),mug,-0.12166736738870315,1.672698320953217,1.3323832315768749,-0.3832424471159501,-0.2124112328663152,-0.602573893987224,1.9887187389596213,0.4045081785115099,-0.7484621051199398,2.602436002026072,-0.9463758086996844,0.4466227205206404,1.5073973812651158,-0.1216673673887032,-0.5968659206925575,1.843259548953181,0.3333333333333333,1
22,compsvi13,pencil,mug,-0.12166736738870315,1.672698320953217,1.1401631467363,-0.3832424471159501,-0.21321346862793167,-0.4971990209957124,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,1.8839843633217308,-0.7834021765789266,-0.3993187156919143,0.23533108402777536,-0.1216673673887032,-0.5968659206925575,0.7976064735740364,0.6,1
23,compsvi14,ball,bowl,-0.12166736738870315,1.672698320953217,-0.05201642340046116,-0.3832424471159501,-0.2129143960122192,-0.602573893987224,2.7431374865713054,-0.5614577057452173,-0.7484621051199398,3.1819072641816097,-0.9619212940188784,-0.10734983200376293,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.221108877533312,0.125,1
24,compsvi14,pencil,bowl,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.21314806410151346,-0.602573893987224,0.6105938269526342,0.7405245542059091,-0.7484621051199398,0.06817167142220154,-0.8605737851110677,0.6243112340470605,0.4423087291789491,-0.1216673673887032,-0.5968659206925575,1.2154070458986843,0.875,1
25,compsvi14a,cube,bowl,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.21317655262691734,-0.602573893987224,2.1742359845997994,0.20289826438651715,-0.7484621051199398,2.0920581239121403,-0.9351395859340044,-0.4071012749114162,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.082308431920464,0.42857142857142855,1
26,compsvi14a,pear,bowl,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2124366548595275,-0.6000361548136733,0.8127336842341326,1.2614104688948409,-0.7484621051199398,0.6902591696422785,-0.8796011643683548,0.1963006026991682,0.956182433407838,-0.1216673673887032,-0.5968659206925575,1.4842107704072658,0.5714285714285714,1
34,compsvi24,pencil,cup,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2132614993350683,-0.5773736827661422,0.0805452133779567,0.7405245542059091,-0.7484621051199398,-0.33551577091467577,-0.9023288958978162,1.043719886463252,0.10789652882180144,-0.1216673673887032,-0.5968659206925575,1.843259548953181,1.0,1
38,compsvi25,pencil (1),box,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.21340834836619876,-0.5053391764540857,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,1.4162092088765017,-0.3124233888433995,-0.6159708775391597,-0.006365186033100055,-0.1216673673887032,-0.5968659206925575,1.843259548953181,1.0,1
39,compsvi26,cube,cup,-0.12166736738870315,1.672698320953217,0.02174500027980724,-0.3832424471159501,-0.21325668521920066,-0.5950595845540027,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.815199414402468,-0.8083264118174506,-0.5103893706398057,0.19861082276388428,-0.1216673673887032,-0.5968659206925575,1.6090954509606419,0.6666666666666666,1
43,compsvi3,pencil,mug,-0.12166736738870315,1.672698320953217,1.1372995457254491,-0.3832424471159501,-0.2132122290520187,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8044619555084105,-0.7830528736668263,-0.4251904470697884,0.20552081122324015,-0.1216673673887032,-0.5968659206925575,0.7770970860746421,0.5,1
44,compsvi3,pear,mug,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2131272285045188,-0.602573893987224,-0.2321643272299209,-0.9059561524155018,-0.7313807699966368,-0.2614885362611585,-0.6761183870205915,-0.8595115935052617,-0.8284597437102087,-0.1216673673887032,-0.5968659206925575,1.1099734573866893,0.25,1
45,compsvi34,pencil (1),mug,-0.12166736738870315,1.672698320953217,1.569825370165422,-0.3832424471159501,-0.2133087348950983,-0.5758579264481054,-0.2374838008408223,0.8749312375461991,-0.7484621051199398,-0.3402950171975617,-0.934004964598667,0.7994973843759052,0.6983641366581603,-0.1216673673887032,-0.5968659206925575,1.843259548953181,1.0,1
46,compsvi34,pencil,mug,-0.12166736738870315,1.672698320953217,1.1395673531140684,-0.3832424471159501,-0.21320108003197666,-0.4975581924613212,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8356447463774237,-0.7842121152204823,-0.3957836426511719,0.22468968260462174,-0.1216673673887032,-0.5968659206925575,0.8905519156985907,0.3333333333333333,1
47,compsvi36,pencil,mug,-0.12166736738870315,1.672698320953217,1.1374475115454838,-0.3832424471159501,-0.21321223032290465,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8043674666534697,-0.7830528736668263,-0.4251914110929793,0.20552465037232528,-0.1216673673887032,-0.5968659206925575,0.7767120513239466,0.3333333333333333,1
