,Our Prototype,Exemplar,Conceptual Space,Proximity,Simple,Best Guess,Neural Net Classification
0,0.882352941176471,0.772058823529412,0.816176470588235,0.602941176470588,0.845588235294117,0.856617647058823,0.882352941176471
1,0.864583333333333,0.791666666666667,0.75,0.473958333333333,0.786458333333333,0.817708333333333,0.901041666666667
2,0.84,0.84,0.84,0.44,0.8,0.86,0.946666666666667
3,0.951807228915663,0.891566265060241,0.891566265060241,0.614457831325301,0.819277108433735,0.843373493975904,0.789156626506024
4,0.877697841726619,0.798561151079137,0.79136690647482,0.654676258992806,0.906474820143885,0.884892086330935,0.841726618705036
5,0.905109489051095,0.846715328467153,0.890510948905109,0.572992700729927,0.857664233576642,0.854014598540146,0.948905109489051
6,0.903614457831325,0.710843373493976,0.807228915662651,0.632530120481928,0.963855421686747,0.891566265060241,0.91566265060241
7,0.895348837209302,0.813953488372093,0.86046511627907,0.645348837209302,0.854651162790698,0.843023255813953,0.947674418604651
8,0.854545454545455,0.836363636363636,0.854545454545455,0.563636363636364,0.527272727272727,0.6,0.872727272727273
9,0.928571428571429,0.869047619047619,0.797619047619048,0.666666666666667,0.857142857142857,0.833333333333333,0.928571428571429
10,0.923076923076923,0.852564102564103,0.833333333333333,0.538461538461538,0.804487179487179,0.823717948717949,0.903846153846154
11,0.816901408450704,0.661971830985916,0.746478873239437,0.647887323943662,0.859154929577465,0.887323943661972,0.887323943661972
12,0.714285714285714,0.698412698412698,0.650793650793651,0.611111111111111,0.785714285714286,0.73015873015873,0.650793650793651
13,0.961165048543689,0.864077669902913,0.932038834951456,0.650485436893204,0.757281553398058,0.786407766990291,0.912621359223301
14,0.920353982300885,0.902654867256637,0.876106194690265,0.526548672566372,0.783185840707965,0.79646017699115,0.955752212389381
15,0.870689655172414,0.810344827586207,0.78448275862069,0.620689655172414,0.896551724137931,0.892241379310345,0.913793103448276
16,0.808823529411765,0.75,0.897058823529412,0.742647058823529,0.823529411764706,0.808823529411765,0.852941176470588
17,0.795918367346939,0.63265306122449,0.642857142857143,0.510204081632653,0.877551020408163,0.852040816326531,0.76530612244898
18,0.942857142857143,0.885714285714286,0.895238095238095,0.557142857142857,0.923809523809524,0.919047619047619,0.904761904761905
19,0.962962962962963,0.901234567901235,0.82716049382716,0.617283950617284,0.876543209876543,0.888888888888889,0.82716049382716
20,0.880434782608696,0.815217391304348,0.902173913043478,0.5,0.815217391304348,0.831521739130435,0.880434782608696
21,0.905172413793103,0.827586206896552,0.905172413793103,0.581896551724138,0.775862068965517,0.758620689655172,0.844827586206896
22,0.904109589041096,0.849315068493151,0.767123287671233,0.671232876712329,0.917808219178082,0.863013698630137,0.986301369863014
23,0.833333333333333,0.773809523809524,0.773809523809524,0.511904761904762,0.708333333333333,0.803571428571429,0.785714285714286
24,0.916666666666667,0.811111111111111,0.833333333333333,0.605555555555555,0.922222222222222,0.922222222222222,0.955555555555556
25,0.865671641791045,0.783582089552239,0.791044776119403,0.597014925373134,0.932835820895522,0.917910447761194,0.962686567164179
26,0.841584158415841,0.851485148514851,0.801980198019802,0.638613861386139,0.851485148514851,0.871287128712871,0.920792079207921
27,0.851063829787234,0.787234042553192,0.851063829787234,0.723404255319149,0.680851063829787,0.74468085106383,0.893617021276596
28,0.781818181818182,0.745454545454545,0.854545454545455,0.590909090909091,0.845454545454545,0.781818181818182,0.763636363636364
29,0.869565217391304,0.75,0.771739130434783,0.548913043478261,0.755434782608696,0.75,0.902173913043478
30,0.985507246376812,0.869565217391304,0.91304347826087,0.572463768115942,0.710144927536232,0.702898550724638,0.971014492753623
31,0.9140625,0.8046875,0.8984375,0.640625,0.81640625,0.80859375,0.9375
32,0.859649122807017,0.894736842105263,0.736842105263158,0.37719298245614,0.87719298245614,0.859649122807017,0.947368421052632
33,0.872093023255814,0.75,0.843023255813953,0.598837209302326,0.851744186046512,0.840116279069767,0.936046511627907
34,0.894230769230769,0.855769230769231,0.855769230769231,0.490384615384615,0.860576923076923,0.855769230769231,0.927884615384615
35,0.913793103448276,0.887931034482759,0.836206896551724,0.607758620689655,0.862068965517241,0.862068965517241,0.939655172413793
36,0.727272727272727,0.606060606060606,0.833333333333333,0.636363636363636,0.818181818181818,0.856060606060606,0.795454545454545
37,0.861386138613861,0.821782178217822,0.742574257425743,0.628712871287129,0.851485148514851,0.861386138613861,0.930693069306931
38,0.782608695652174,0.739130434782609,0.666666666666667,0.681159420289855,0.840579710144927,0.869565217391304,0.876811594202898
39,0.858695652173913,0.75,0.760869565217391,0.608695652173913,0.858695652173913,0.880434782608696,0.820652173913043
40,0.869565217391304,0.771739130434783,0.83695652173913,0.663043478260869,0.826086956521739,0.83695652173913,0.869565217391304
41,0.926470588235294,0.823529411764706,0.764705882352941,0.522058823529412,0.830882352941176,0.852941176470588,0.875
42,0.823008849557522,0.734513274336283,0.725663716814159,0.623893805309734,0.831858407079646,0.845132743362832,0.81858407079646
43,0.857142857142857,0.802197802197802,0.835164835164835,0.604395604395604,0.879120879120879,0.868131868131868,0.862637362637363
44,0.846153846153846,0.788461538461538,0.75,0.615384615384615,0.865384615384615,0.860576923076923,0.807692307692308
45,0.964028776978417,0.870503597122302,0.899280575539568,0.535971223021583,0.809352517985611,0.794964028776978,0.942446043165467
46,0.904761904761905,0.79047619047619,0.923809523809524,0.671428571428571,0.914285714285714,0.885714285714286,0.895238095238095
47,0.787037037037037,0.694444444444444,0.722222222222222,0.541666666666667,0.819444444444444,0.814814814814815,0.796296296296296
48,0.896551724137931,0.913793103448276,0.896551724137931,0.620689655172414,0.706896551724138,0.724137931034483,0.948275862068966
49,0.895833333333333,0.885416666666667,0.854166666666667,0.526041666666667,0.854166666666667,0.901041666666667,0.895833333333333
50,0.855421686746988,0.759036144578313,0.819277108433735,0.632530120481928,0.680722891566265,0.72289156626506,0.746987951807229
51,0.930232558139535,0.86046511627907,0.930232558139535,0.552325581395349,0.872093023255814,0.912790697674419,0.918604651162791
52,0.909090909090909,0.834710743801653,0.834710743801653,0.603305785123967,0.768595041322314,0.801652892561983,0.917355371900826
53,0.870588235294118,0.752941176470588,0.811764705882353,0.594117647058823,0.835294117647059,0.811764705882353,0.882352941176471
54,0.833333333333333,0.731481481481482,0.824074074074074,0.606481481481482,0.805555555555556,0.819444444444444,0.851851851851852
55,0.958620689655172,0.896551724137931,0.903448275862069,0.582758620689655,0.951724137931034,0.896551724137931,0.972413793103448
56,0.847826086956522,0.847826086956522,0.858695652173913,0.565217391304348,0.864130434782608,0.826086956521739,0.896739130434783
57,0.741071428571429,0.758928571428571,0.723214285714286,0.616071428571429,0.857142857142857,0.866071428571429,0.866071428571429
58,0.894736842105263,0.859649122807017,0.842105263157895,0.56578947368421,0.864035087719298,0.881578947368421,0.903508771929825
59,0.892857142857143,0.821428571428571,0.821428571428571,0.607142857142857,0.785714285714286,0.803571428571429,0.785714285714286
60,0.895833333333333,0.770833333333333,0.791666666666667,0.59375,0.875,0.875,0.9375
61,0.838095238095238,0.733333333333333,0.79047619047619,0.652380952380952,0.79047619047619,0.8,0.895238095238095
62,0.742574257425743,0.702970297029703,0.673267326732673,0.544554455445545,0.762376237623762,0.757425742574257,0.806930693069307
63,0.873417721518987,0.746835443037975,0.886075949367089,0.60126582278481,0.860759493670886,0.89873417721519,0.860759493670886
64,0.905172413793103,0.896551724137931,0.887931034482759,0.482758620689655,0.823275862068966,0.831896551724138,0.948275862068966
65,0.9,0.815384615384615,0.815384615384615,0.623076923076923,0.892307692307692,0.869230769230769,0.923076923076923
66,0.88034188034188,0.829059829059829,0.786324786324786,0.662393162393162,0.931623931623932,0.905982905982906,0.965811965811966
67,0.876404494382022,0.887640449438202,0.842696629213483,0.657303370786517,0.797752808988764,0.786516853932584,0.887640449438202
68,0.788461538461538,0.865384615384615,0.730769230769231,0.615384615384615,0.788461538461538,0.798076923076923,0.942307692307692
69,0.932584269662921,0.842696629213483,0.955056179775281,0.48314606741573,0.808988764044944,0.859550561797753,0.955056179775281
70,0.944444444444444,0.855555555555556,0.844444444444444,0.555555555555556,0.811111111111111,0.822222222222222,0.966666666666667
71,0.896,0.856,0.864,0.616,0.848,0.856,0.896
72,0.857142857142857,0.797619047619048,0.785714285714286,0.488095238095238,0.803571428571429,0.863095238095238,0.904761904761905
73,0.791666666666667,0.736111111111111,0.736111111111111,0.548611111111111,0.652777777777778,0.666666666666667,0.875
74,0.831325301204819,0.710843373493976,0.891566265060241,0.668674698795181,0.885542168674699,0.831325301204819,0.927710843373494
75,0.873684210526316,0.757894736842105,0.842105263157895,0.505263157894737,0.747368421052632,0.794736842105263,0.894736842105263
