,0
ground_lightsource,0.3881768388115767
ground_container,-0.5505482831079499
support,-0.476798139676863
ground_verticality,0.77549421034855
size_ratio,-0.19554108094658942
shortest_distance,0.30328894746741414
contact_proportion,-0.25886549825678745
above_proportion,-0.9059561524155019
below_proportion,0.2533328119900983
bbox_overlap_proportion,0.9593102497254009
horizontal_distance,0.6389722044410063
f_covers_g,-0.2632180504465495
g_covers_f,-0.0263465477002115
figure_lightsource,-0.12166736738870318
figure_container,0.8852984820148868
location_control,-0.21935760190729406
