,0
ground_lightsource,0.2947054010081921
ground_container,0.12182942249527103
support,1.2532895053152964
ground_verticality,0.21442172357626577
size_ratio,-0.21285507303793502
shortest_distance,-0.5329076563611207
contact_proportion,1.101062174454362
above_proportion,0.4541385395352506
below_proportion,-0.7253682531223195
bbox_overlap_proportion,0.646770491183754
horizontal_distance,-0.39177059794889796
f_covers_g,-0.3428109780655546
g_covers_f,0.8216767126660471
figure_lightsource,-0.12166736738870318
figure_container,-0.3320834258338838
location_control,1.0303370230360387
