,0
ground_lightsource,-0.12166736738870317
ground_container,1.4663742989854192
support,1.2071396649960882
ground_verticality,-0.38324244711595007
size_ratio,-0.21272864766071412
shortest_distance,-0.5832167745607727
contact_proportion,1.770370598195094
above_proportion,-0.05657098773356559
below_proportion,-0.7435388698077859
bbox_overlap_proportion,2.2231247584358624
horizontal_distance,-0.7861344139917615
f_covers_g,0.07388208021822935
g_covers_f,0.967882785578038
figure_lightsource,-0.1216673673887032
figure_container,-0.39054189872476
location_control,1.3250705879462101
