,Baseline Model,Neural Net Classification,Supervised Distinct Model,OSF Sense Model
0,0.8990825688073395,0.8577981651376146,0.8990825688073395,0.8715596330275229
1,0.900990099009901,0.9801980198019802,0.9900990099009901,0.9702970297029703
2,0.9629629629629629,0.9506172839506173,0.9259259259259259,0.9135802469135802
3,0.8591549295774648,0.9014084507042254,0.8943661971830986,0.8591549295774648
4,0.7758620689655172,0.9137931034482759,0.9051724137931034,0.853448275862069
5,0.8905109489051095,0.7664233576642335,0.8613138686131386,0.8832116788321168
6,0.8118811881188119,0.8613861386138614,0.9405940594059405,0.8910891089108911
7,0.9354838709677419,0.967741935483871,0.8870967741935484,0.9193548387096774
8,0.8181818181818182,0.8,0.8909090909090909,0.8
9,0.8571428571428571,0.8571428571428571,0.9428571428571428,0.8571428571428571
10,0.9368421052631579,0.9263157894736842,0.9368421052631579,0.9263157894736842
11,0.8571428571428571,0.8831168831168831,0.8831168831168831,0.8571428571428571
12,0.9285714285714286,0.9007936507936508,0.9047619047619048,0.9206349206349206
13,0.948051948051948,0.8961038961038961,0.9090909090909091,0.948051948051948
14,0.8076923076923077,0.8846153846153846,0.9,0.8
15,0.9090909090909091,0.8068181818181818,0.8863636363636364,0.9090909090909091
16,0.8758620689655172,0.896551724137931,0.9103448275862069,0.8137931034482758
17,0.8952380952380953,0.9238095238095239,0.9047619047619048,0.9333333333333333
18,0.9166666666666666,0.9444444444444444,0.9305555555555556,0.9444444444444444
19,0.7966101694915254,0.7627118644067796,0.8305084745762712,0.8135593220338984
20,0.9152542372881356,0.9067796610169492,0.9661016949152542,0.923728813559322
21,0.8979591836734694,0.8877551020408163,0.8367346938775511,0.9081632653061225
22,0.7851239669421488,0.8677685950413223,0.8512396694214877,0.7603305785123967
23,0.9243697478991597,0.8571428571428571,0.9159663865546218,0.9327731092436975
24,0.9024390243902439,0.8902439024390244,0.975609756097561,0.9512195121951219
25,0.8279569892473119,0.8064516129032258,0.8279569892473119,0.8279569892473119
26,0.9139784946236559,0.9139784946236559,0.9032258064516129,0.9354838709677419
27,0.8354430379746836,0.8607594936708861,0.8354430379746836,0.7721518987341772
28,0.8160919540229885,0.9137931034482759,0.9310344827586207,0.9080459770114943
29,0.8928571428571429,0.8690476190476191,0.8928571428571429,0.9047619047619048
30,0.9037037037037037,0.8481481481481481,0.9111111111111111,0.9111111111111111
31,0.841726618705036,0.8237410071942446,0.8633093525179856,0.8345323741007195
32,0.881578947368421,0.9078947368421053,0.9736842105263158,0.9342105263157895
33,0.8902439024390244,0.926829268292683,0.9024390243902439,0.8292682926829268
34,0.8785714285714286,0.9071428571428571,0.8571428571428571,0.85
35,0.8672566371681416,0.8672566371681416,0.8938053097345132,0.9469026548672567
36,0.8586956521739131,0.9021739130434783,0.9021739130434783,0.9565217391304348
37,0.9423076923076923,0.9038461538461539,0.8653846153846154,0.9423076923076923
38,0.8472222222222222,0.9791666666666666,0.875,0.9027777777777778
39,0.9315068493150684,0.9452054794520548,0.9726027397260274,0.7945205479452054
40,0.8064516129032258,0.8817204301075269,0.9139784946236559,0.8064516129032258
41,0.7722772277227723,0.8514851485148515,0.7821782178217822,0.7128712871287128
42,0.9850746268656716,0.9626865671641791,0.9552238805970149,0.9701492537313433
43,0.7795275590551181,0.9133858267716536,0.937007874015748,0.7874015748031497
44,0.8064516129032258,0.9193548387096774,0.9516129032258065,0.9354838709677419
45,0.9369369369369369,0.9279279279279279,0.9369369369369369,0.9459459459459459
46,0.8395061728395061,0.9012345679012346,0.8641975308641975,0.8641975308641975
47,0.9651162790697675,0.8953488372093024,0.9302325581395349,0.9767441860465116
