,Baseline Model,Neural Net Classification,Supervised Distinct Model,OSF Sense Model
0,0.8723945807279141,0.7992424242424243,0.8655603655603656,0.852593394260061
1,0.7671957671957671,0.8777777777777778,0.9888888888888889,0.914814814814815
2,0.9370370370370371,0.9296296296296297,0.9333333333333333,0.8962962962962963
3,0.8821456321456321,0.9231509231509233,0.901986901986902,0.8795093795093796
4,0.7567034817034817,0.9129389129389129,0.9077080327080327,0.8324314574314574
5,0.9032996324662991,0.7294503336170002,0.851101830268497,0.8883701175367842
6,0.820875420875421,0.8316017316017317,0.9289967342598923,0.8976430976430976
7,0.9314814814814815,0.9730158730158731,0.8875661375661376,0.924074074074074
8,0.861503928170595,0.791919191919192,0.9108866442199776,0.8536475869809204
9,0.8893205559872226,0.8884788051454717,0.9612794612794614,0.897738064404731
10,0.9213804713804714,0.8936026936026936,0.9168350168350169,0.9112794612794612
11,0.911111111111111,0.8821428571428571,0.8997863247863247,0.9063492063492062
12,0.8280864197530864,0.9106481481481481,0.8899691358024692,0.9459876543209877
13,0.9553310886644221,0.9211430544763878,0.9087024087024087,0.9598765432098766
14,0.7841750841750842,0.8564270152505448,0.914814814814815,0.7942760942760942
15,0.921556838223505,0.7761744428411095,0.8991101491101491,0.9105739939073272
16,0.865343298676632,0.8787138787138788,0.8955908289241622,0.813592580259247
17,0.9169993180958094,0.9377539289819992,0.8972730972730972,0.9464390142021721
18,0.9104938271604939,0.9444444444444444,0.9259259259259258,0.9351851851851851
19,0.7962962962962963,0.8164021164021164,0.7851851851851852,0.8174603174603177
20,0.9055074555074554,0.9066498316498317,0.9518037518037519,0.9147667147667148
21,0.8675925925925926,0.8727272727272727,0.8692760942760943,0.9018518518518519
22,0.7986033302209773,0.8370911495911496,0.8480275443510737,0.7411669213139801
23,0.9327898550724636,0.7877415458937198,0.8883454106280193,0.9397342995169081
24,0.8147667147667147,0.7978835978835979,0.9500000000000001,0.9232323232323232
25,0.8469299219299219,0.7977614977614979,0.850999925999926,0.8469299219299219
26,0.9247172580505914,0.9212068795402129,0.9084002417335751,0.9371492704826038
27,0.8785103785103785,0.9055250305250304,0.8461538461538463,0.8196479446479448
28,0.8592271925605259,0.8705627705627706,0.9056838223504889,0.9268398268398269
29,0.8660714285714286,0.8601190476190477,0.8680555555555556,0.8787698412698413
30,0.9266804265565874,0.8503130374957,0.9135362917096662,0.930859993120055
31,0.8243170756810997,0.839958387102462,0.8812522783963535,0.798009486330032
32,0.9058441558441559,0.8686067019400353,0.9351851851851851,0.9462481962481964
33,0.8903846153846153,0.9213675213675212,0.8935897435897435,0.8066544566544567
34,0.849412061368583,0.9157118811850269,0.8115698713524799,0.8260744654606547
35,0.8888295346628681,0.8377849002849003,0.8501899335232669,0.9567307692307693
36,0.7780578898225957,0.7551820728291317,0.8747587924058513,0.9601307189542483
37,0.9563492063492064,0.9316578483245149,0.8670634920634921,0.9563492063492064
38,0.8703703703703705,0.9745370370370369,0.8935185185185186,0.9074074074074076
39,0.9303350970017638,0.9447971781305115,0.9666666666666668,0.8139329805996474
40,0.8311013605131252,0.9033319621554915,0.8879252555723143,0.8279933574051221
41,0.7828483245149912,0.8699294532627867,0.7820767195767195,0.7373236331569665
42,0.9358974358974359,0.8038936372269706,0.8903133903133903,0.9775641025641026
43,0.7807098765432099,0.8901234567901235,0.9308641975308642,0.7700072621641249
44,0.7759259259259259,0.9121212121212123,0.924074074074074,0.8592592592592593
45,0.9527777777777777,0.9370370370370371,0.950925925925926,0.9601851851851853
46,0.8413981080647747,0.8938271604938272,0.9035644667223615,0.8821388488055155
47,0.9537037037037036,0.8793650793650793,0.9203703703703704,0.9796296296296296
48,0.9351851851851851,0.9621212121212123,0.9685185185185186,0.9528619528619529
49,0.9210826210826212,0.867283950617284,0.8562678062678064,0.911823361823362
50,0.9438271604938273,0.7407407407407408,0.8240740740740741,0.8824074074074074
51,0.8820287899235268,0.9115009746588694,0.9073211875843453,0.8814439946018893
52,0.871031746031746,0.9583333333333334,0.9142857142857141,0.8591269841269842
53,0.8408748320075552,0.9310054679619897,0.8215878324573977,0.8509786171113403
54,0.920875420875421,0.9607744107744107,0.9410774410774412,0.8981481481481483
55,0.8148855501796679,0.8505167218402512,0.837800271623801,0.8392255892255892
56,0.9203703703703705,0.9341405508072174,0.9518518518518518,0.9092592592592593
57,0.9210197210197211,0.9436026936026936,0.8292448292448292,0.8972101972101972
58,0.8908859840232388,0.8434095860566448,0.8806770571476454,0.8908859840232388
59,0.8802308802308804,0.9099567099567101,0.8372294372294372,0.9018759018759018
60,0.9197530864197532,0.9594356261022927,0.9594356261022927,0.9629629629629629
61,0.8668609168609169,0.931850556850557,0.9267223517223518,0.9104700854700855
62,0.9188034188034189,0.8668091168091168,0.9179974508921878,0.9188034188034189
63,0.9160021265284423,0.9620414673046253,0.9670919723551302,0.9681020733652311
64,0.8298838053740014,0.8771604938271604,0.8777777777777778,0.820007262164125
65,0.8516035963499731,0.9460010735373056,0.8509259259259259,0.8087060215683404
66,0.9151299416745642,0.9292428480071501,0.9378971905287696,0.9094276094276095
67,0.7370370370370369,0.7742424242424242,0.8375420875420875,0.7562289562289561
68,0.8516339869281045,0.9092047930283225,0.8755628177196805,0.8993282498184461
69,0.9594356261022929,0.8743386243386243,0.8765432098765432,0.9841269841269842
70,0.9242424242424243,0.8704906204906204,0.899110149110149,0.9463811042758411
71,0.8033008658008658,0.898088023088023,0.8841991341991342,0.8052849927849928
72,0.9057454890788222,0.9539682539682539,0.8957739791073125,0.911050061050061
73,0.8684218559218558,0.7982651607651607,0.8195491399438768,0.9268518518518518
74,0.905872449990097,0.9074074074074073,0.9393691820162408,0.8800009902951079
75,0.974025974025974,0.9841269841269842,0.9055944055944055,0.9841269841269842
76,0.8246591371591372,0.8668091168091168,0.8981481481481483,0.8926282051282052
77,0.9147266487419942,0.9179235796882858,0.9266755197062102,0.9246726561304567
78,0.7451599326599327,0.868476430976431,0.8030303030303031,0.8114478114478115
79,0.8989274342215519,0.8609955948191241,0.9348392348392349,0.8294764059469943
80,0.7669191919191919,0.8418350168350168,0.8779461279461279,0.7321548821548822
81,0.8232323232323231,0.9375,0.9503928170594835,0.872615039281706
82,0.9265873015873015,0.9479717813051146,0.9002645502645503,0.9563492063492064
83,0.8811102477769145,0.821219065421964,0.8701916977279296,0.9068289734956403
84,0.8546296296296296,0.9337962962962961,0.9500000000000001,0.8768518518518519
85,0.7703823953823954,0.9575757575757575,0.8188672438672439,0.9025372775372777
86,0.9511430090377458,0.8722665248981039,0.841374269005848,0.9461722488038278
87,0.7514005602240896,0.8328197945845004,0.8170868347338937,0.8127217553688141
88,0.9181300181300183,0.8762496762496762,0.9611499611499611,0.9095830095830095
89,0.8724763979665942,0.9775910364145659,0.8736902168274718,0.8749455337690633
90,0.9382839382839383,0.8427128427128427,0.9696969696969696,0.9199134199134199
91,0.8213319088319088,0.911525974025974,0.7928418803418803,0.917165242165242
92,0.8898684648684648,0.914814814814815,0.869925444925445,0.8836006586006586
93,0.9571428571428571,0.8888888888888888,0.933862433862434,0.9783068783068783
94,0.7278669043374926,0.7640456856143131,0.7741632006337889,0.7236614511124315
95,0.7984330484330484,0.95679012345679,0.9444444444444444,0.9729344729344729
96,0.8626144485793609,0.7869809203142536,0.8235129068462402,0.818615984405458
97,0.830993080993081,0.8762922262922263,0.8751526251526252,0.8188848188848188
98,0.9147667147667146,0.8932018598685265,0.8655603655603655,0.8861952861952862
99,0.858095238095238,0.9492063492063494,0.95978835978836,0.9285714285714286
