,Baseline Model,Neural Net Classification,Supervised Distinct Model,OSF Sense Model
90,0.6062091503267973,0.6650326797385621,0.6372549019607843,0.8088235294117647
91,0.8883771929824561,0.9291666666666667,0.8791666666666667,0.9160087719298244
92,1.0,0.75,0.8958333333333333,0.9375
93,0.8153409090909092,0.9772727272727273,0.9659090909090909,0.9090909090909092
94,0.975,0.9115384615384616,0.8538461538461539,0.925
95,0.90625,0.9,0.90625,0.90625
96,0.85,0.65,0.75,0.8500000000000001
97,0.8343531468531469,0.7133304195804197,0.7843531468531469,0.7026223776223777
98,0.7083333333333334,0.8333333333333334,0.9166666666666666,0.8333333333333334
99,0.75,0.8194444444444444,0.8720238095238095,0.9166666666666666
