,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,size_ratio,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,figure_lightsource,figure_container,location_control,selection_ratio,selected_atleast_once
38,compsvi25,pencil (1),box,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.21340834836619876,-0.5053391764540857,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,1.4162092088765017,-0.3124233888433995,-0.6159708775391597,-0.006365186033100055,-0.1216673673887032,-0.5968659206925575,1.843259548953181,0.3333333333333333,1
70,compsvo16a,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21328599427476905,-0.602573893987224,0.20284734841869745,0.9027490683005109,-0.7484621051199398,-0.04307886993121034,0.9626805319854776,-0.7561498753257893,0.3392417331090761,-0.1216673673887032,-0.5968659206925575,1.843259548953181,0.6,1
74,compsvo18,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338259552672076,-0.5321416879105415,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.2996010320439984,1.294975531106766,-0.8722506581978969,-0.8472408610340056,-0.1216673673887032,1.672698320953217,0.9692346377180721,1.0,1
76,compsvo19,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338259552672076,0.017104987182035025,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.3570435486078057,1.6524439905182693,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,0.9149904917845016,0.25,1
88,compsvo28,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338236064389554,-0.5362527656777476,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,-0.3007185463460035,1.2988216084549349,-0.8722800936820057,-0.8478039202366837,-0.1216673673887032,1.672698320953217,0.9234633155570232,1.0,1
90,compsvo29,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338236065544905,0.009912476046504106,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,-0.3570435486078057,1.6933895999337487,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,0.7176808077323447,0.16666666666666666,1
97,compsvo68,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.2133825804609458,-0.4451655343739631,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.3511002975479657,1.2628951014611882,-0.8738683120799481,-0.8725312556314122,-0.1216673673887032,1.672698320953217,0.943275747118521,1.0,1
99,compsvo68a,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.2133825804609458,-0.4451655343739631,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.3511002975479657,1.2628951014611882,-0.8738683120799481,-0.8725312556314122,-0.1216673673887032,1.672698320953217,0.9456960696021272,1.0,1
102,compsvo78,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338259552672076,-0.5321416879105415,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.2996010320439984,1.294975531106766,-0.8722506581978969,-0.8472408610340056,-0.1216673673887032,1.672698320953217,0.8564393928173526,0.8,1
103,compsvo78,box (1),table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21334658537853013,-0.28299185415744577,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,2.7113395479302667,0.1626348454911555,-0.6914783795695294,0.631395939594045,-0.1216673673887032,1.672698320953217,0.8255726433597153,0.2,1
104,compsvo79,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338259552672076,0.1917027482299301,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.3570435486078057,1.809321359999985,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,0.9526864201954924,0.14285714285714285,1
106,compsvo89,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338259552672076,-0.5321416879105415,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.2996010320439984,1.294975531106766,-0.8722506581978969,-0.8472408610340056,-0.1216673673887032,1.672698320953217,0.8564393928173526,1.0,1
