,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,size_ratio,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,figure_lightsource,figure_container,location_control,selection_ratio,selected_atleast_once
19,compsvi12,cube,cup,-0.12166736738870315,1.672698320953217,0.28855026226437275,-0.3832424471159501,-0.21328341865114805,-0.602573893987224,3.0488156862434708,-0.9059561524155018,-0.7484621051199398,1.9493280575188372,-0.8112137835678138,-0.5305979477831989,0.2549208221275996,-0.1216673673887032,-0.5968659206925575,1.843259548953181,1.0,1
21,compsvi13,pencil (1),mug,-0.12166736738870315,1.672698320953217,1.3323832315768749,-0.3832424471159501,-0.2124112328663152,-0.602573893987224,1.9887187389596213,0.4045081785115099,-0.7484621051199398,2.602436002026072,-0.9463758086996844,0.4466227205206404,1.5073973812651158,-0.1216673673887032,-0.5968659206925575,1.843259548953181,0.3333333333333333,1
25,compsvi14a,cube,bowl,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.21317655262691734,-0.602573893987224,2.1742359845997994,0.20289826438651715,-0.7484621051199398,2.0920581239121403,-0.9351395859340044,-0.4071012749114162,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.082308431920464,0.2857142857142857,1
33,compsvi24,cube,cup,-0.12166736738870315,1.672698320953217,-0.0018490745110315144,-0.3832424471159501,-0.21326817610755536,-0.5992838364883207,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.858821442713584,-0.8095429928139246,-0.5224203800612579,0.21325933604450173,-0.1216673673887032,-0.5968659206925575,1.843259548953181,1.0,1
36,compsvi24a,cube,cup,-0.12166736738870315,1.672698320953217,0.3039003289133649,-0.3832424471159501,-0.2133466620013976,-0.599122666349585,3.923395387887143,-0.9059561524155018,-0.7484621051199398,2.533492918909162,-0.8273806166562417,-0.5912540459438896,0.541224405353853,-0.1216673673887032,-0.5968659206925575,1.7367123222135787,1.0,1
39,compsvi26,cube,cup,-0.12166736738870315,1.672698320953217,0.02174500027980724,-0.3832424471159501,-0.21325668521920066,-0.5950595845540027,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.815199414402468,-0.8083264118174506,-0.5103893706398057,0.19861082276388428,-0.1216673673887032,-0.5968659206925575,1.6090954509606419,1.0,1
59,compsvo12v,clock,board,-0.12166736738870315,-0.5968659206925575,1.6278591831590172,2.6050784063451293,-0.21341892997033773,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,-0.7562662282300623,-0.8314620421571188,1.1254145245426093,-0.1216673673887032,-0.5968659206925575,1.6002374004166549,0.5,1
79,compsvo23v,clock,board,-0.12166736738870315,-0.5968659206925575,1.62808668060732,2.6050784063451293,-0.21341892997033773,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,-0.7562662282300623,-0.8314620421571188,1.1254145245426093,-0.1216673673887032,-0.5968659206925575,1.7232180957153025,0.6666666666666666,1
83,compsvo24v,clock,board,-0.12166736738870315,-0.5968659206925575,1.62808668060732,2.6050784063451293,-0.21341892997033773,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,-0.7562662282300623,-0.8314620421571188,1.1254145245426093,-0.1216673673887032,-0.5968659206925575,1.7269097281238188,0.25,1
135,compsvula,pencil,lamp,8.205788000549202,-0.5968659206925575,0.27609755132892666,2.6050784063451293,-0.2134053423859445,-0.602573893987224,2.7307870218565733,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.7264050403484579,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.6662722788578508,0.25,1
