,Baseline Model,Neural Net Classification,Supervised Distinct Model
0,0.8478260869565217,0.9347826086956522,0.8913043478260869
1,0.8809523809523809,0.9047619047619048,0.9285714285714286
2,0.8360655737704918,0.9836065573770492,0.9180327868852459
3,0.7272727272727273,0.7727272727272727,0.7727272727272727
4,0.813953488372093,1.0,0.9302325581395349
5,0.7926829268292683,0.8719512195121951,0.8292682926829268
6,0.7727272727272727,0.9545454545454546,0.9318181818181818
7,0.8461538461538461,0.8076923076923077,0.9615384615384616
8,0.92,0.8,1.0
9,1.0,0.9722222222222222,0.9722222222222222
10,0.7083333333333334,0.9166666666666666,0.8125
11,0.8936170212765957,0.9148936170212766,0.8297872340425532
12,0.6875,0.84375,0.875
13,0.9,0.8571428571428571,0.8428571428571429
14,0.9649122807017544,0.9122807017543859,0.8771929824561403
15,0.9069767441860465,0.9069767441860465,0.8372093023255814
16,0.7804878048780488,0.9512195121951219,0.975609756097561
17,0.7636363636363637,0.8727272727272727,0.8363636363636363
18,0.8888888888888888,0.9444444444444444,1.0
19,0.9210526315789473,0.9342105263157895,0.9473684210526315
20,0.9285714285714286,0.9107142857142857,0.9464285714285714
21,0.8787878787878788,0.9393939393939394,1.0
22,0.49019607843137253,0.8235294117647058,0.8823529411764706
23,0.8055555555555556,0.8611111111111112,0.8055555555555556
24,0.85,0.9666666666666667,0.8833333333333333
25,0.75,0.9166666666666666,0.8541666666666666
26,0.9090909090909091,0.8363636363636363,0.9636363636363636
27,0.9302325581395349,0.813953488372093,0.8372093023255814
28,0.8484848484848485,0.9696969696969697,0.9090909090909091
29,0.7941176470588235,0.9411764705882353,0.8823529411764706
30,0.6901408450704225,0.7464788732394366,0.8732394366197183
31,0.8695652173913043,0.9565217391304348,0.8260869565217391
32,0.9565217391304348,0.9565217391304348,1.0
33,0.7884615384615384,0.8557692307692307,0.9038461538461539
34,0.9142857142857143,0.9714285714285714,0.8285714285714286
35,0.896551724137931,0.8620689655172413,0.8793103448275862
36,0.9230769230769231,0.9711538461538461,0.9807692307692307
37,0.813953488372093,0.6744186046511628,0.7906976744186046
38,0.813953488372093,0.9651162790697675,0.9069767441860465
39,0.8775510204081632,1.0,0.9795918367346939
40,0.8275862068965517,0.8275862068965517,0.8448275862068966
41,0.9104477611940298,0.8955223880597015,0.8955223880597015
42,0.96,0.88,0.96
43,0.8775510204081632,0.9387755102040817,0.9591836734693877
44,0.8974358974358975,0.9487179487179487,1.0
45,0.9047619047619048,0.8809523809523809,0.9285714285714286
46,0.45,0.675,0.8
47,0.8032786885245902,0.9016393442622951,0.8688524590163934
48,0.8529411764705882,0.9705882352941176,0.8823529411764706
49,1.0,0.8529411764705882,0.7058823529411765
50,0.8108108108108109,0.918918918918919,0.9459459459459459
51,0.9310344827586207,0.896551724137931,0.8620689655172413
52,0.9137931034482759,0.8103448275862069,0.9137931034482759
53,0.9272727272727272,0.8727272727272727,0.8545454545454545
54,0.7027027027027027,0.7567567567567568,0.8918918918918919
55,0.7068965517241379,0.8275862068965517,0.896551724137931
56,0.85,0.8,0.875
57,0.8541666666666666,1.0,0.8541666666666666
58,0.8571428571428571,0.9642857142857143,1.0
59,0.9830508474576272,1.0,1.0
60,0.9117647058823529,0.7352941176470589,0.8529411764705882
61,0.8780487804878049,0.9512195121951219,0.926829268292683
62,0.9454545454545454,0.9363636363636364,0.9272727272727272
63,0.68,0.9,0.88
64,0.8292682926829268,0.9512195121951219,0.8780487804878049
65,0.8484848484848485,1.0,0.8787878787878788
66,0.8113207547169812,0.9622641509433962,0.9245283018867925
67,0.8181818181818182,0.8181818181818182,0.8727272727272727
68,0.8,0.85,0.98
69,0.8378378378378378,0.918918918918919,0.8918918918918919
70,0.972972972972973,0.6756756756756757,0.7837837837837838
71,0.8,0.8857142857142857,0.9142857142857143
72,0.9333333333333333,0.9111111111111111,0.9333333333333333
73,0.7857142857142857,0.9523809523809523,0.8571428571428571
74,0.7627118644067796,0.8983050847457628,0.8983050847457628
75,0.9491525423728814,0.9661016949152542,0.9322033898305084
76,0.7413793103448276,0.9137931034482759,0.896551724137931
77,0.7575757575757576,0.9696969696969697,0.9090909090909091
78,0.7857142857142857,0.9047619047619048,0.7857142857142857
79,0.9230769230769231,0.9743589743589743,1.0
80,0.8297872340425532,0.9361702127659575,0.9361702127659575
81,0.95,0.9,0.825
82,0.9482758620689655,0.8275862068965517,0.9310344827586207
83,0.8771929824561403,0.8245614035087719,0.8771929824561403
84,0.8125,0.875,0.90625
85,0.8888888888888888,0.9259259259259259,0.9259259259259259
86,0.7735849056603774,0.8490566037735849,0.9433962264150944
87,0.75,0.8083333333333333,0.8833333333333333
88,0.6428571428571429,0.8571428571428571,0.7142857142857143
89,0.8723404255319149,0.9787234042553191,0.9361702127659575
90,0.9054054054054054,0.9864864864864865,0.9459459459459459
91,0.8913043478260869,0.9565217391304348,0.8260869565217391
92,0.74,0.82,0.76
93,0.8936170212765957,0.9787234042553191,0.9361702127659575
94,0.864406779661017,0.8305084745762712,0.9322033898305084
95,0.7777777777777778,0.7777777777777778,0.8888888888888888
96,0.8793103448275862,0.8879310344827587,0.8793103448275862
97,0.8461538461538461,0.8461538461538461,1.0
98,0.8157894736842105,0.868421052631579,0.868421052631579
99,0.8333333333333334,1.0,0.875
